st_047040_0001#0,"""A.P.241/4/22/18:30"""
st_047040_0010#0,"""오, <%me>.<br>마침 잘 왔어."""
st_047040_0020#0,"""최종결전이니까 어스 가이드에도<br>협력을 요청하려고 연락하던 참이야.<br>……좋아, 연결됐다."""
st_047040_0030#0,"""어라, 영상이 안 나오네요……?"""
st_047040_0040#0,"""……이상하군.<br>어이, 서 아뎀 씨!<br>아뎀, 안 들리는 거냐!?"""
st_047040_0050#0,"""들리고 있어, 엔가.<br>음성은 문제 없어.<br>하지만 영상 통신은 상태가 안 좋은 것 같네."""
st_047040_0060#0,"""……혹은 이것도<br>달에 만연한 환창종의 영향일지도 모르지."""
st_047040_0070#0,"""역시 달의 변화는 그쪽도 알아챈 건가.<br>그러면 한 번 연락이라도 해달라고."""
st_047040_0080#0,"""미안.<br>이쪽도 여러 준비를<br>하고 있는 단계라서 말이야."""
st_047040_0090#0,"""하지만 이 타이밍의 연락……<br>그 의도는 알고 있어, 엔가.<br>준비도 전부 완료됐어."""
st_047040_0100#0,"""어스 가이드가 가진 힘 전부로<br>너희를 지원하지. 물론 나 자신도……"""
st_047040_0110#0,"""이번 싸움은 지구에 사는 사람들이<br>새로운 진화를 맞이하기 위해<br>반드시 이겨야만 하는 싸움입니다."""
st_047040_0120#0,"""……하지만 그걸 넘기기 위해선<br>지구인의 힘만으로는 부족하죠.""
st_047040_0130#0,"""그렇기에 아크스 여러분.<br><%me> 씨."""
st_047040_0140#0,"""부디 조력을<br>부탁드립니다."""
st_047040_0150#0,"""그리고, 엔가.<br>그 몸, 그 힘, 부디 소중히……<br>조심해…… 다음에도 살아서 만나자."""
st_047040_0160#0,"""……그래, 서로 말이지."""
st_047040_0170#0,"""어스 가이드 여러분도 협력 체제를<br>준비 완료했다는 말이군요.<br>괜한 걱정이었네요, 엔가 씨."""
st_047040_0180#0,"""<%me>를 부르고……<br>히츠기는 안 불렀어……<br>……이쪽이 보였던 건가? 설마."""
st_047040_0190#0,"""엔가 씨?"""
st_047040_0200#0,"""……아아, 아무것도 아냐.<br>그보다 시에라 씨, 이쪽 준비라는 건<br>언제쯤 끝날 것 같지?"""
st_047040_0210#0,"""후후후…… 잘 물어보셨습니다!"""
st_047040_0220#0,"""돌입지점의 계산 및 적 세력의 계측!<br>거기에 맞춘 돌입계획의 입안과 승인!"""
st_047040_0230#0,"""여러 백업 플랜들을 전부 포함해<br>전부 승인 받았습니다~!"""
st_047040_0240#0,"""제가 할 수 있는 건 여기까지.<br>그러니 뒤는…… 여러분께 맡기겠습니다."""
st_047040_0250#0,"""<%me> 씨……<br>항상 항상 항상 항상, 당신만<br>의지하게 되어 죄송해요."""
st_047040_0260#0,"""부디, 잘 부탁드립니다."""
