st_047060_0001#0,"""A.D.2028/4/23/13:30"""
st_047060_0010#0,"""크헉…… 하핫, 하하하하하!<br>……훌륭하다! 잘도 나를 쓰러뜨렸군!"""
st_047060_0020#0,"""마더에 모든 걸 바친 내 마음가짐과<br>마더를 멈추려고하는 그대들의 마음가짐……<br>정면에서 부딪힌 결과가 이거라면 후회는 없다."""
st_047060_0030#0,"""……아라토론 씨.<br>어째서 마더를 위해서 그렇게까지?"""
st_047060_0040#0,"""옳고 그름의 문제가 아니네, 와시노미야 코오리.<br>이건 어떻게 하고 싶냐는 마음가짐이지."""
st_047060_0050#0,"""나는 마더와 만나 세계가 바뀌는 것을 보았다.<br>마더와 함께 걸어 마더가 만드는 세계를 보고 싶다고<br>생각했지. 그저 그럴 뿐일세."""
st_047060_0060#0,"""늙어 빠져서 말라 비틀어졌을터인 내 마음이<br>마더와 만나 찾아낸 길이라네.<br>……그걸 따르지 않고 무엇을 따르겠나."""
st_047060_0070#0,"""아가씨…… 야사카 히츠기, 라고 했던가.<br>자네도 찾아낸 것 아닌가?<br>스스로의 마음이 어떻게 하고 싶은 것인지."""
st_047060_0080#0,"""……호호. 좋은 눈을 하는군."""
st_047060_0090#0,"""그것이 마더와 대립하는 길이라면<br>그 마음에 따라 마더를 쳐부숴보거라."""
st_047060_0100#0,"""스스로의 의지를 관철한다.<br>……그것이야말로 살아간다는 것이지."""
st_047060_0110#0,"""안 그런가, <%me>여.<br>역전의 용사인 그대라면 이해하지 않는가?"""
st_047060_0120#0,"""에스카 다커……!<br>어디서 저렇게나……!"""
st_047060_0130#0,"""……마더가 완전히 억제하지 못하는 걸세.<br>여기는 에테르가 풍부하기 때문에<br>얼마든지 튀어나오는구먼. 거참."""
st_047060_0140#0,"""아라토론 씨?"""
st_047060_0150#0,"""나는 졌다. 자네들이 이겼지.<br>그렇기에 자네들은 안으로 들어간다.<br>나는 여기에 남는다. 그것뿐이라네."""
st_047060_0160#0,"""문답은 무용일세, 와시노미야 코오리.<br>지나친 길을 되돌아볼 필요는 없지.<br>그저 곧바로 나아가면 될 뿐."""
st_047060_0170#0,"""되돌아보는 것은 모든 것을 끝마친 다음.<br>그것은 길의 끝에 도달한 다음에나<br>처음으로 허용되는 행위라네."""
st_047060_0180#0,"""……가자.<br>저 할아버지의 의지를 헛되게 하지 마."""
st_047060_0190#0,"""……하지만."""
st_047060_0200#0,"""가는 거야, 코오리.<br>나아가는 거야. 곧바로.<br>……안 그러면, 두고 갈 거야."""
st_047060_0210#0,"""호호. 끝이라고 생각한 이어진 길은<br>마치 꿈만 같다…… 는 말이 딱 맞군.<br>아주아주 기분 좋은 길이었다."""
st_047060_0220#0,"""그리고 좋은 길의 끝이었다.<br>눈부시고, 선명하고…… 거칠고, 아름답다.<br>그야말로 미래라는 것이지."""
st_047060_0230#0,"""잘됐군…… 잘됐어……<br>마지막에 좋은 것을 보게 되었군.<br>내 길의 끝은 여기로 족하네……"""
