st_047100_0001#0,"""A.D.2028/4/23/17:00"""
st_047094_0010#0,"""히츠기! 알!<br>그리고…… 마더도……!"""
st_047094_0020#0,"""……거참, 진짜로 해냈구만<br>이 바보 여동생이!"""
st_047094_0030#0,"""……형!"""
st_047094_0040#0,"""잘 돌아왔다, 알!<br>역시 내 남동생다워, 칭찬해주마!"""
st_047094_0050#0,"""코오리!"""
st_047094_0060#0,"""윽, 나는 막 부르네……!<br>하, 하지만 이 따스함으로 용서해버려!"""
st_047094_0070#0,"""잘 돌아왔어, 알!<br>무사히 돌아와서 다행이야……!"""
st_047094_0080#0,"""……야사카 히츠기."""
st_047094_0090#0,"""응?"""
st_047094_0100#0,"""감사한다…… 나는……"""
st_047100_0010#0,"""수고하셨습니다, 마더.<br>당신의 역할은 이제 끝."""
st_047100_0020#0,"""뭐……"""
st_047100_0030#0,"""마더!"""
st_047100_0040#0,"""……아뎀!?<br>어떻게 여기……!"""
st_047100_0050#0,"""오피엘……!"""
st_047100_0060#0,"""죄송합니다, 마더.<br>하지만 이건 인류의 진화를 위해<br>필요한 일입니다."""
st_047100_0070#0,"""마더. 당신에겐 감사하고 있습니다.<br>당신이 만들어낸 에테르 덕분에<br>지구는 다음 단계로 나아가려고 합니다."""
st_047100_0080#0,"""그리고 지금, 이렇게 제게 흡수되어<br>추가적인 세계 재편의 기반으로써<br>좋아하는 지구의 일부가 될 수 있는 겁니다."""
st_047100_0090#0,"""……분명 기쁘시겠죠, 마더?"""
st_047100_0100#0,"""마더!"""
st_047100_0110#0,"""히츠기 씨, 감사합니다.<br>엔가도, 코오리 씨도<br>……<%me> 씨도."""
st_047100_0120#0,"""여러분의 협력 없이는<br>이번 위기를 뛰어넘지 못했을 겁니다.<br>한 번 더 감사를 표합니다."""
st_047100_0130#0,"""……왜 그런 짓을?"""
st_047100_0140#0,"""……? 지구를 지키기 위해서입니다만?"""
st_047100_0150#0,"""마더가 지구를 해를 끼치는 존재라는 것은<br>여러분도 알고 계시지 않습니까?"""
st_047100_0160#0,"""그렇다면 죽여야만 합니다.<br>그것은 지구를 짊어진 자로서<br>당연한 판단이라 생각합니다만?"""
st_047100_0170#0,"""그건 그렇지만……!<br>마더는 이제!"""
st_047100_0180#0,"""그게 다가 아니야, 아뎀.<br>네가 데리고 있는 그녀석은 뭐냐.<br>……왜 그녀석과 함께 있지."""
st_047100_0190#0,"""그렇게 적대시 하지 마라, 야사카 엔가,<br>와시노미야 코오리. 나는 마더 클러스터<br>수성의 사도이자 어스 가이드 소속이기도 할 뿐."""
st_047100_0200#0,"""어스 가이드의 스파이라는 말인가.<br>……그런 것치곤 꽤나 제멋대로<br>날뛰어주셨구만."""
st_047100_0210#0,"""……!"""
st_047100_0220#0,"""그게 목적의 성취를 위해 필요한 일이었다.<br>그저 그뿐인 얘기지."""
st_047100_0230#0,"""목적…… 이라고……?"""
st_047100_0240#0,"""……엔가, 너를 어스 가이드에 초대했을 때<br>내가 한 말을 기억하고 있어?"""
st_047100_0250#0,"""지금의 지구는 벽에 부딪혔다."""
st_047100_0260#0,"""그래, 새로운 혁신도 없고, 진화도 없이<br>그저 막연히 소비할 뿐인 세계지."""
st_047100_0270#0,"""지구를 인도해야만 해.<br>다음 진화로……<br>새로운 세계 재편으로……"""
st_047100_0280#0,"""……어스 가이드. 지구를 인도하는 자.<br>우리가 그걸 달성하지 못한다면<br>이 별에 미래는 없어."""
st_047100_0290#0,"""너는 선택받은 존재야, 엔가.<br>네 힘을 우리를 위해 빌려줬으면 해.<br>……내겐 네가 필요해."""
st_047100_0300#0,"""전력을 얻기 위한 빈말인줄 알았는데<br>……그 얼굴은 진심인가보군."""
st_047100_0310#0,"""마더를 죽이고 그 힘을 얻고……<br>그 정도로 정말 세계를 바꿀 수 있을 거라<br>생각하는 거냐, 아뎀?"""
st_047100_0320#0,"""물론 바꿀 수 있지.<br>여태까지도 수천, 수만의 연월동안<br>몇 번이고 바꿔왔으니까."""
st_047100_0330#0,"""수천수만의 연월……<br>몇번이나, 바꿔왔다고……?"""
skit01#0,"""-English Title-"""
skit02#0,"""타이틀"""
