st_013320_0001#0,"""A.P.238/4/9/11:30"""
st_013320_0010#0,"""呵呵，真是不錯呢。<br>你的戰鬥方式真的是<br>越來越洗練了呢。"""
st_013320_0020#0,"""還會出現連莉莎看了<br>都會毛骨悚然的敏銳舉動，<br>真是驚人的成長速度。"""
st_013320_0030#0,"""看來，莉莎沒有看錯人。<br>其他部位可能不太正常，<br>但只有眼光很有自信。"""
st_013320_0040#0,"""尤其是你，很特別，<br>感覺與其他人不同格。<br>莉莎可是一眼就認定了呢。"""
st_013320_0050#0,"""你會變得更強更厲害。<br>莉莎的眼光不會錯的，<br>這已經是一個必然了喲。"""
st_013320_0060#0,"""變得更強更厲害，<br>然後和我一直在一起<br>並肩把敵人殺殺殺個精光吧？"""
st_013320_0070#0,"""哈－－哈哈哈！<br>各位參賽者，辛苦囉！<br>大家玩得夠開心吧！"""
st_013320_0080#0,"""喂，修伊......修伊！<br>這個我也要參加啦！<br>我不能參加喔！"""
st_013320_0090#0,"""你可是大會執行端耶......<br>咳咳......我們回到正題<br>報告一下中途經過！"""
st_013320_0100#0,"""......目前成績最佳者是<br>遊俠莉莎以及<br><%me>的搭檔！"""
st_013320_0110#0,"""這個名字好像聽過......<br>又好像沒聽過......"""
st_013320_0120#0,"""......不過這個成績，<br>好像有點過頭了吧？<br>不過，只要夠強就好！"""
st_013320_0122#0,"""接下來介紹獵人歐薩，<br>以及他的搭檔術士瑪露！"""
st_013320_0124#0,"""連傳聞甚囂塵上的包打聽姐妹<br>也準備下場一搏了！"""
st_013320_0126#0,"""那是誰？"""
st_013320_0140#0,"""話說回來，各位的成績非常接近！<br>形成激烈的拉鋸戰！<br>暫居首位的隨時可能會被拉下馬！"""
st_013320_0150#0,"""我說修伊啊。<br>照著劇本唸......<br>幹嘛哩？\u3000這樣有趣嗎？"""
st_013320_0160#0,"""好，接下來的後半場戰鬥<br>期待各位繼續創造佳績！<br>以上！"""
st_013320_0170#0,"""......聽好，克拉雷斯。<br>成長，是很令人悲哀的一件事啊。<br>所以偶爾需要做點小弊。"""
st_013320_0175#0,"""總之，至少參賽者的資料<br>你得先看過一遍。"""
st_013320_0180#0,"""唉呀呀呀～～～\u3000前半戰鬥中<br>好像玩得太過火了吧？"""
st_013320_0190#0,"""不過，那又有什麼關係呢。<br>後半段還會更激烈呢。"""
st_013320_0001#1,"""A.P.238/4/9/11:30"""
st_013320_0010#1,"""ふふっ、いいですねえ。<br>あなたの戦い方、どんどんどんどん<br>洗練されていってますよお。"""
st_013320_0020#1,"""リサが見ても時々ぞくぞくっと<br>するような鋭い動き、ありますし<br>すばらしい成長速度です。"""
st_013320_0030#1,"""リサの目に狂いはありませんでした。<br>ほかは狂っているかもしれないですが<br>目だけは自信があるのです。"""
st_013320_0040#1,"""とくに、あなたは特別であり<br>格別な感じでしたねえ。<br>リサ、ビビッときちゃいましたから。"""
st_013320_0050#1,"""あなたはもっともーっと強くなれます。<br>リサの目に間違いはありませんから<br>これはもう決定事項ですねえ。"""
st_013320_0060#1,"""もっともーっと強くなって<br>ずっとずーっと一緒に敵さんを<br>殺して殺して殺して殺しましょうねえ？"""
st_013320_0070#1,"""はーっはっはっは！<br>参加者諸君、ごくろうごくろう！<br>楽しんでくれているかなー！"""
st_013320_0080#1,"""おいヒューイ、おいヒューイ！<br>これ、私も参加したいぞ！<br>参加しちゃダメなのか！"""
st_013320_0090#1,"""お前は運営側だろ……<br>こほん……気を取り直して<br>途中経過の報告だ！"""
st_013320_0100#1,"""……現在の成績優秀者は<br>レンジャーのリサと<br><%me>のペアだ！"""
st_013320_0110#1,"""聞いたことある名前のような……<br>聞いたことないような……"""
st_013320_0120#1,"""……っていうか、このスコアは<br>ちょっとやりすぎじゃないか？<br>でもまあ、強いのならそれでよし！"""
st_013320_0122#1,"""続いて、ハンターのオーザと<br>フォースのマールーのペア！"""
st_013320_0124#1,"""噂に聞く情報屋姉妹なんかも<br>結構頑張っているみたいだな！"""
st_013320_0126#1,"""誰？"""
st_013320_0140#1,"""とはいえ、全員ほぼ横並びだ！<br>接戦熱戦大激戦！<br>いくらでも逆転のチャンスはあるぞ！"""
st_013320_0150#1,"""ねー、ヒューイ。<br>書いてあることそのまま読んで<br>どうするんだ？\u3000楽しいのか？"""
st_013320_0160#1,"""さあ、ということで後半戦も<br>引き続き、諸君の活躍に期待する！<br>以上！"""
st_013320_0170#1,"""……いいかクラリスクレイス。<br>大人になるって悲しいことなんだ。<br>時にはカンペも必要なんだよ。"""
st_013320_0175#1,"""とりあえず参加者の資料ぐらい<br>お前も読んでおこうな。"""
st_013320_0180#1,"""あらあらあ？\u3000前半戦で<br>すこしやり過ぎちゃいましたかねえ？"""
st_013320_0190#1,"""でもそんなの関係ないですねえ。<br>後半はもっとやっちゃいますから。"""
