name01#0,"""？？？"""
name02#0,"""？？？"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010620_0010#0,"""什麼？\u3000唉呀唉呀？<br>怎麼好像沒什麼精神呢？<br>你說沒這回事？\u3000是喔。"""
un_010620_0020#0,"""呵呵，就莉莎來看<br>反正和人家沒什麼關係。<br>只是突然找你說說話而已咩。"""
un_010620_0030#0,"""不過呢不過呢，<br>你不可以眼光飄來飄去的唷。<br>當然更不能把眼睛閉上。"""
un_010620_0040#0,"""無論出了什麼事、發生了什麼，<br>那都會是你獨特的體驗。<br>不好好享受，就虧大囉？"""
un_010620_0050#0,"""就算再累、再苦，<br>過一段時間就會忘記這感覺，<br>然後變成引人發笑的話題喲。"""
un_010620_0060#0,"""......剛才這話，你該不會<br>聽成是人家的鼓勵吧？<br>那一定是你耳朵有毛病了。"""
un_010620_0070#0,"""很抱歉，莉莎其實根本就<br>連一點那種意思都沒有呢。"""
un_010620_0080#0,"""老實說，人家連要鼓勵你什麼<br>都還搞不太清楚呢。<br>莉莎也不知道到底在講什麼呢？"""
un_010620_0090#0,"""可是可是啊，任何人在某些時候<br>都會嚐到難過之類的事情，<br>所以呢，記住這些話也好。"""
un_010620_0100#0,"""好啦，再見囉，再見再見。"""
un_010620_0010#1,"""あら？\u3000あらあら？<br>なんだか少し元気なさそうですねえ？<br>そんなことないですか？\u3000そうですか。"""
un_010620_0020#1,"""まあ、リサとしては<br>どっちでも構わないんですけどねえ。<br>勝手に話すだけですしねえ。"""
un_010620_0030#1,"""でもでもでもでも<br>目をそらしてはいけないんですよお。<br>瞑ったりするのも、いけませんねえ。"""
un_010620_0040#1,"""何があっても、何が起きても<br>それはあなただけの体験なんですから<br>楽しまないとソン、ですよお？"""
un_010620_0050#1,"""辛いことも、苦しいことも<br>少し経てばスパッと忘れて<br>笑い話に大変身、ですからねえ。"""
un_010620_0060#1,"""……もしかして今の<br>励ましに聞こえましたかあ？<br>だとしたら、耳がご病気ですねえ。"""
un_010620_0070#1,"""あいにくですが、リサにそんな気は<br>これっぽっちもないんですよお。"""
un_010620_0080#1,"""そもそも、何に対して励ましてるのか<br>さっぱりわかりませんからねえ。<br>リサは何を言ってるんでしょうねえ？"""
un_010620_0090#1,"""とはいえとはいえ、誰しもいずれは<br>辛いことなどを経験するのですから<br>覚えておくといいのかもしれませんよ。"""
un_010620_0100#1,"""では、ではでは、ではではでは。"""
