name01#0,"""？？？"""
name02#0,"""？？？"""
name01#1,"""？？？"""
name02#1,"""？？？"""
st_010690_0010#0,"""......<%me>。<br>你在這裡做什麼？"""
st_010690_0020#0,"""調查委託......？<br>那個學者的嗎？"""
st_010690_0030#0,"""......無話可說。<br>碰上那麼慘痛的教訓<br>居然還教不聽，也是一種才能啊。"""
st_010690_0040#0,"""可接受這委託的你<br>也實在是老好人一個，<br>呵，反正與我無關......"""
st_010690_0050#0,"""我想你也清楚，<br>這裡並不尋常，甚至很異常。"""
st_010690_0060#0,"""這原因......人家並不清楚。<br>我家那個只會衝衝衝的呆瓜<br>說好像是光子有問題。"""
st_010690_0070#0,"""不過要再次重申，人家不清楚。<br>詳情還是先找到那個<br>一個人衝進去的自稱保護者，再問她吧。"""
st_010690_0080#0,"""......你問她在哪裡？<br>呵呵，人家還想找人問問呢。"""
st_010690_0090#0,"""好了，繼續往裡面前進......<br>......唔，好像看過的地形呢。"""
st_010690_0100#0,"""迷路？\u3000開什麼玩笑，<br>人家怎麼可能迷路呢......"""
st_010690_0110#0,"""A.P.238/3/31/10:30:00"""
st_010690_0010#1,"""……<%me>。<br>ここで何をしているの？"""
st_010690_0020#1,"""調査依頼……？<br>あの学者から？"""
st_010690_0030#1,"""……呆れた。<br>あれだけのメにあったのに<br>懲りないって、一種の才能ね。"""
st_010690_0040#1,"""その依頼を受ける貴方も<br>ずいぶんお人好しだけど<br>まあ、あたしには関係ないし……"""
st_010690_0050#1,"""貴方ならわかっているとは思うけど<br>ここは普通じゃない、異常よ。"""
st_010690_0060#1,"""原因は……あたしにはわからないわ。<br>うちの猪突猛進お馬鹿さんは<br>フォトンがおかしいって言ってたけど。"""
st_010690_0070#1,"""繰り返すけど、あたしにはわからない。<br>詳しいことは、一人で突撃してった<br>自称保護者を見つけて、聞いて。"""
st_010690_0080#1,"""……どこにいるのかって？<br>さあ、あたしが聞きたいぐらいよ。"""
st_010690_0090#1,"""さて、さらに奥へ、奥へっと……<br>……むう、見覚えのある地形。"""
st_010690_0100#1,"""道に迷った？\u3000いやまさかそんな<br>あたしが迷うなんてそんな……"""
st_010690_0110#1,"""A.P.238/3/31/10:30"""
