name01#0,"""？？？"""
name02#0,"""？？？"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_011160_0010#0,"""......啊，你好啊。<br>哈哈哈，真沒面子。<br>今天是真的不怎麼有精神。"""
un_011160_0020#0,"""果然啊，就算是關係部門的職員，<br>沒有才華還是不容易被錄取呢。"""
un_011160_0030#0,"""一旦有個萬一就會被緊急召回，<br>這就是ARKS職員的使命。<br>感覺像是預備役吧？"""
un_011160_0040#0,"""所以面試的人對我說<br>若是一點戰鬥才華都沒有，<br>會有那麼一點點難喔。"""
un_011160_0050#0,"""真的，打擊很大。<br>好不容易看到了目標，<br>又因為同樣的理由而放棄......"""
un_011160_0060#0,"""......不，還沒完。<br>還沒有結束。"""
un_011160_0070#0,"""他們只說要錄取很難，<br>但並不是說不可能。"""
un_011160_0080#0,"""嗯，對嘛，就是這樣！<br>要放棄還早得很！"""
un_011160_0090#0,"""要是就這樣洩了氣，<br>那還談什麼立榜樣啊。<br>沒錯！"""
un_011160_0100#0,"""不到最後絕不灰心！<br>這就是我能夠做的！"""
un_011160_0110#0,"""A.P.238/3/13"""
un_011160_0010#1,"""……あ、こんちはっす。<br>たはは、面目ない。<br>今日はちょっと元気がないのです。"""
un_011160_0020#1,"""やっぱねー、関連職員であっても<br>才能なしのメンバーはきつい、って。"""
un_011160_0030#1,"""いざというとき緊急招集されるのが<br>アークス職員のつとめでさ。<br>予備役みたいな感じ？"""
un_011160_0040#1,"""だから、戦う才能が微塵もない人は<br>ちょーっと厳しいかも、って<br>言われちゃったのさ。"""
un_011160_0050#1,"""正直、堪えるわよね。<br>せっかく目標見え始めたのに<br>また同じ理由で閉ざされるなんて……"""
un_011160_0060#1,"""……いや、まだだ。<br>まだだよね。"""
un_011160_0070#1,"""なるのが厳しいってだけで<br>まだダメだったわけじゃないんだし。"""
un_011160_0080#1,"""うん、そーだ、そうだよ！<br>諦めるにはまだ早い！"""
un_011160_0090#1,"""わたしがこんな風にやる気なくしたら<br>まったくこれっぽっちも示しが<br>つかないもんね、うん！"""
un_011160_0100#1,"""最後まで諦めないこと！<br>わたしに出来ることはそれだけ！"""
un_011160_0110#1,"""A.P.238/3/13"""
