name01#0,"""？？？"""
name02#0,"""？？？"""
ra_020020_0001#0,"""A.P.238/5/11"""
ra_020020_0010#0,"""……ついに、来たようだ。"""
ra_020020_0020#0,"""<%me>……<br>ごめん、驚かせちゃって。"""
ra_020020_0030#0,"""最近のあなた<br>深刻そうな顔をしてたから<br>気になって……"""
ra_020020_0040#0,"""……そちらの人は、誰？"""
ra_020020_0050#0,"""１．見えるの？"""
ra_020020_0060#0,"""２．……誰もいないよ"""
ra_020020_0070#0,"""うん。<br>えっと……<br>見えちゃいけない人、だった？"""
ra_020020_0080#0,"""そういわれても……<br>白衣を着たひと、いるよ？"""
ra_020020_0090#0,"""彼女が私を認識できることは<br>問題ない。<br>彼女は、ルーサーとは違う。"""
ra_020020_0100#0,"""貴方と同じように<br>彼女もわたしとの縁を持つ存在。<br>わたしが見えるのも当然だ。"""
ra_020020_0110#0,"""……なんだろう<br>あなたのこと、知らないはずなのに<br>すごく懐かしい感じが、する。"""
ra_020020_0120#0,"""今はまだ、考えなくていい。<br>時期が来れば、自ずと導かれる。"""
ra_020020_0130#0,"""……そう、なの？<br>でも、きっとあなたがそういうのなら<br>そうなんだよね、うん。"""
ra_020020_0140#0,"""また、わたしを信じてくれるか。<br>……まだ、わたしを信じてくれるか？"""
ra_020020_0150#0,"""……うん。信じるよ。<br><%me>が<br>信じているひとだもんね。"""
ra_020020_0160#0,"""貴方に、感謝を。<br>あの時、あの場所で彼女を<br>救い出したからこそ、今がある。"""
ra_020020_0170#0,"""そしてその行為は、時を経て<br>未来をつなぐ鍵となる。<br>あとは、かの創世器のみ……"""
ra_020020_0180#0,"""だが、それよりも<br>そんなことよりも……"""
ra_020020_0190#0,"""感謝する。<br>彼女を、助けてくれたことを。"""
ra_020020_0200#0,"""そこにいるような、いないような<br>……とっても、不思議なひと。"""
ra_020020_0210#0,"""でも、あったかい感じだった。<br>あなたに初めて会ったときみたい。"""
ra_020020_0220#0,"""きっとあなたは今、大変なことをしてて<br>これからも大変なんだと思う。"""
ra_020020_0230#0,"""でも、忘れないでね。<br>わたしは、あなたを信じているし<br>どんなことがあっても一緒にいるから。"""
text01#0,"""<br>マターボード『動き出す明日への意志』を入手しました。<br>"""
