st_013330_0001#0,"""A.P.238/4/9/12:00"""
st_013330_0010#0,"""嗯，前面似乎有著<br>稍微強一點的敵人呢。"""
st_013330_0020#0,"""不過呢，只要莉莎和你<br>一起上，就會乾淨俐落的<br>放倒牠們結束一切吧。"""
st_013330_0030#0,"""啊，對了對了！<br>莉莎有一件事情<br>想要問問你。"""
st_013330_0040#0,"""你別這麼怕我嘛。<br>就是很普通的問題啊。"""
st_013330_0050#0,"""你啊，為什麼會<br>變得那麼強呢？"""
st_013330_0060#0,"""為了別人？\u3000為了自己？<br>還是，為了復仇？<br>不然是其他囉？"""
st_013330_0070#0,"""呵，說實在的，<br>什麼理由都好。<br>這不能算是問問題了。"""
st_013330_0080#0,"""莉莎雖然看人眼光有自信，<br>但是看著你的時候<br>卻判斷不出是什麼理由。"""
st_013330_0090#0,"""所以才會這樣<br>一直觀察著你，<br>但是，莉莎還是弄不清楚呢。"""
st_013330_0100#0,"""不過，弄不清楚也不要緊了。<br>不清楚的話，那就比之前<br>更加注視著你就好了。"""
st_013330_0110#0,"""啊啊，你不用回答我什麼喲？<br>如果你回答了，<br>反而就沒意思了。"""
st_013330_0120#0,"""莉莎想要一直享受這種<br>說不清、道不明的感覺。"""
st_013330_0130#0,"""好了，剛剛說話的期間，<br>其他人也差不多趕上來了。<br>這下可就更緊張刺激了。"""
st_013330_0140#0,"""不過就算這樣，<br>最後的贏家還是莉莎和你囉。<br>呵呵。呵呵呵。"""
st_013330_0001#1,"""A.P.238/4/9/12:00"""
st_013330_0010#1,"""んー、この先にちょっと強めの<br>敵さんがいるっぽいですねえ。"""
st_013330_0020#1,"""でもまあ、リサとあなたの<br>手にかかれば、さくさくっと<br>倒して終わりになりますよお。"""
st_013330_0030#1,"""そういえば、ああそういえば<br>リサはあなたに聞きたいことが<br>あったんでしたよう。"""
st_013330_0040#1,"""そんなに身構えないでくださいねえ。<br>他愛のない質問ですよお。"""
st_013330_0050#1,"""あなたはあ、どうしてそんなに<br>強くなっていったんですかあ？"""
st_013330_0060#1,"""誰かのため？\u3000自分のため？<br>はたまた復讐のため？<br>あるいはそれ以外？"""
st_013330_0070#1,"""ま、ぶっちゃけなんでも<br>いいんですけどねえ。<br>もはや質問じゃないですねえ。"""
st_013330_0080#1,"""リサ、ひとを見る目には自信が<br>あるのですが、あなたを見ても<br>理由がわかりませんでした。"""
st_013330_0090#1,"""だからずっと<br>あなたを見ていたのですが<br>やっぱりリサにはわかりません。"""
st_013330_0100#1,"""でも、わからなくていいんです。<br>わからなければ、今まで以上に<br>じいっとあなたを見るだけですから。"""
st_013330_0110#1,"""ああ、答えはいりませんよお？<br>答えがわかっちゃったら<br>つまらなくなっちゃいます。"""
st_013330_0120#1,"""リサは、このもやもやっとした感じを<br>ずーっと楽しんでいきたいんです。"""
st_013330_0130#1,"""さて、今の会話の時間で<br>他のひととの間がつまりましたね。<br>これでハラハラできますよ。"""
st_013330_0140#1,"""まあ、それでも勝つのは<br>リサたちですけどねえ。<br>ふふっ、ふふふっ。"""
