name01#0,"""？？？"""
name02#0,"""？？？"""
name01#1,"""？？？"""
name02#1,"""？？？"""
un_010660_0010#0,"""嗨，你好啊！<br>ARKS最厲害的包打聽！<br>帕緹小姐是也！"""
un_010660_0020#0,"""我們雖然自稱是包打聽，<br>其實只是帕緹她<br>愛大嘴巴而已呢。"""
un_010660_0030#0,"""才沒這回事呢！<br>人家我也會看人提供情報啦！<br>目前就是你專屬的契約人員喔！"""
un_010660_0040#0,"""這個單方面契約<br>看來推不掉了，真的不好意思。<br>麻煩您陪陪她，等她膩了就好。"""
un_010660_0050#0,"""好。這位閣下，聽說過「三英雄」嗎？"""
un_010660_0060#0,"""就是ARKS中的ARKS！<br>作為象徵的那三位！"""
un_010660_0070#0,"""補充一下，就是六芒均衡當中<br>最為有名的三位。"""
un_010660_0080#0,"""記得成員裡面<br>有雷吉亞斯啦，卡斯拉，還有－－<br>呃......還有一個是......"""
un_010660_0090#0,"""克拉雷斯。"""
un_010660_0100#0,"""對，沒錯！"""
un_010660_0110#0,"""因為三英雄本身是一種象徵，<br>據說連名字都用繼承的耶！<br>譬如說第二代、第三代之類的！"""
un_010660_0120#0,"""話雖如此，雷吉亞斯卻一直是第一代。<br>卡斯拉是第二代，克拉雷斯<br>更是第三代。歷史都還不夠久遠。"""
un_010660_0130#0,"""所以，如果你持續建功立業，<br>哪天也許也是受人繼承名字的那一位呢。"""
un_010660_0140#0,"""不過話說回來，繼承名字<br>光想像就很帥氣耶！<br>人家我的名字也要......"""
un_010660_0150#0,"""絕對不可能的。"""
un_010660_0010#1,"""はーい、はいはーい！<br>アークスいちの情報屋！<br>パティちゃんでーす！"""
un_010660_0020#1,"""わたしたち、情報屋とは名ばかりで<br>正直、パティちゃんが<br>ただ喋りたいだけだよね。"""
un_010660_0030#1,"""そんなことないよ！<br>情報を提供する相手は選んでるもん！<br>今はアナタと専属契約！"""
un_010660_0040#1,"""断ることのできない<br>一方的な押しつけで、ごめんなさい。<br>飽きるまでは付き合ってあげて。"""
un_010660_0050#1,"""さて、アナタ、三英雄って知ってる？"""
un_010660_0060#1,"""アークスのなかのアークス！<br>シンボルとも言える三人！"""
un_010660_0070#1,"""補足すると、六芒均衡のうち<br>さらに有名な三人のことね。"""
un_010660_0080#1,"""たしかメンバーは<br>レギアスとー、カスラとー<br>えーっと……あと一人は……"""
un_010660_0090#1,"""クラリスクレイス。"""
un_010660_0100#1,"""そうそれ！"""
un_010660_0110#1,"""三英雄は存在自体がシンボルだから<br>その名前を襲名していくんだって！<br>二代目とか、三代目、とか！"""
un_010660_0120#1,"""とはいえ、レギアスは初代がそのまま。<br>カスラが二代目で、クラリスクレイスは<br>三代目。まだまだ歴史は浅いの。"""
un_010660_0130#1,"""だからあなたも、活躍しつづけていれば<br>襲名されるような存在になれるかもね。"""
un_010660_0140#1,"""それにしても、襲名って<br>なんかもう字面がかっこいいよねー！<br>あたしの名前も……"""
un_010660_0150#1,"""絶対無理。"""
