st_043060_0001#0,"""A.D.2028/4/2/18:00"""
st_043060_0010#0,"""저긴…… 오빠 방……!<br>이럴수가……!"""
st_043060_0020#0,"""쿠울 쿠울 쿠우우우울!<br>좋아좋아, 깔끔하게 날아가줬NE!<br>스펙터클한 영상이 찍혔겠어!"""
st_043060_0030#0,"""마더를 적대하는 자에겐 멸망이 컴 히어!<br>그렇지 않아, 히츠기 걸?"""
st_043060_0040#0,"""네가…… 한 짓이야……!?"""
st_043060_0050#0,"""하하하, 시시한 질문이NE!<br>일본에선 이런 걸 「일목요연」하다고<br>하는 거 아니야?"""
st_043060_0060#0,"""네가 오빠를……!"""
st_043060_0070#0,"""으응~? 자동번역 실패인가?<br>또 똑같은 질문을 받은 것 같은DE?"""
st_043060_0080#0,"""흠, 그렇군……<br>그럼 이 장면에선 이렇게 대답하면<br>센세이셔널한 영상이 찍히겠NE."""
st_043060_0090#0,"""……바로 맞췄어, 히츠기 걸!<br>엔가 보이를 날려버린 것은<br>바로 나, 베토르 젤라즈니야!"""
st_043060_0095#0,"""유의 브라더는 아주 깔끔하게!<br>흔적도 없이 내 눈 앞에서 콰광하고<br>익스플로전! 해줬다GO?"""
st_043060_0100#0,"""아메노…… 하바키리!"""
st_043060_0110#0,"""하하핫! 좋아, 생생한 표정이야!<br>분노와 후회로 가득찬 얼굴은<br>쉽게 찍을 수 있는 게 아니라GO!"""
st_043060_0120#0,"""하지만 그래도 돼, 히츠기 걸?<br>너무 열받아서 발 밑이 텅 비었잖아.<br>거긴 너한테는 조금 핫한 장소일텐데?"""
st_043060_0130#0,"""꺄악!"""
st_043060_0140#0,"""포…… 폭탄……!?"""
st_043060_0150#0,"""NONONONO! 컷야 히츠기 걸!<br>그렇게 간단히 도발에 넘어가면<br>단조로운 북으로 보여버리잖아!"""
st_043060_0160#0,"""너희는 내 필름을 고조시키기 위한<br>대망의 액터니까 더 더 더<br>익사이트한 무브를 부탁한다GO!"""
st_043060_0170#0,"""생각났다…… 베토르 젤라즈니……<br>특촬 기술로 이름난, 최근에 복귀한<br>할리우드의 영화감독……!"""
st_043060_0180#0,"""그래, 전미를 익사이팅시키는 역대 최고의<br>영화감독! 베토르 제라즈니!<br>앤~드! 마더 클러스터, 목의 사도야!"""
st_043060_0190#0,"""마더가 일본에 오면 익사이팅한<br>필름이 찍힐 거라고 그랬거든!<br>듣자마자 바로 컴히어했지, 하하하"""
st_043060_0200#0,"""그러니 히츠기 걸!<br>나를 더 버닝하게 만드는 무브를!<br>더 나를 참하는 액트를 플리즈!"""
st_043060_0210#0,"""……웃기지, 말라고!<br>뭐가 필름이야, 익사이팅이야!<br>그런 이유로, 오빠가……!"""
st_043060_0220#0,"""오케오케오케이! 굿한 소울이야!<br>하지만 히츠기 걸, 사이트가 좁네?"""
st_043060_0230#0,"""!?"""
st_043060_0240#0,"""<%me>……!"""
st_043060_0250#0,"""오케이…… 웰컴!<br>이제 더욱 쿨하고 터프한 영상이 찍히겠네!"""
st_043060_0260#0,"""액터…… 스탠바이!<br>씬~…… 액션!"""
