name01#0,"""？？？"""
name02#0,"""？？？"""
ra_010590_0010#0,"""<%me> 씨<br>잘 오셨어요.<br>막 연락드리려던 참이었거든요."""
ra_010590_0020#0,"""나베리우스 조사 건인데<br>역시 안쪽 데이터도<br>필요할 것 같아서요…"""
ra_010590_0030#0,"""<%me> 씨는<br>사정도 알고 계시고<br>부탁드리기도 편하겠다 싶어서요."""
ra_010590_0040#0,"""숲 데이터는 지난번 걸로 충분합니다.<br>이번엔 그 안쪽, 동토 데이터를<br>부탁드리고 싶어요."""
ra_010590_0050#0,"""애초에 그 열대림에서<br>갑자기 동토가 생긴다는 것 자체가<br>뭔가 이상해서요 말이죠."""
ra_010590_0060#0,"""실제로 존재하는 것이기에<br>인정하지 않을 수 없습니다만<br>……뭔가 위화감이 있습니다."""
ra_010590_0070#0,"""자세한 데이터가 존재하지 않는 것도<br>뭔가를 숨기려는 것 같아서요……"""
ra_010590_0080#0,"""……아뇨, 죄송합니다.<br>학자가 추론만 이야기 해서는<br>안되겠죠."""
ra_010590_0090#0,"""의문이 생기면 조사를 할 뿐!<br>맞아요, 조사를 해보면<br>여러 가지를 알 수 있을 것 같습니다."""
ra_010590_0100#0,"""번거로우시겠지만<br>잘 부탁드립니다."""
ra_010590_0110#0,"""A.P.238/3/1"""
