st_046110_0001#0,"""A.D.2028/4/21/19:30"""
st_046110_0010#0,"""히츠기!<br>히츠기이이이이!<br>으아아아앙, 히츠기이이이!"""
st_046110_0020#0,"""알았어, 알았으니까……"""
st_046110_0025#0,"""훌쩍…… 훌쩍!"""
st_046110_0027#0,"""아니 잠깐 코오리! 내 옷으로 코 풀지 마!"""
st_046110_0030#0,"""으아아아아아앙!<br>으흐, 으흐흐, 흐헤헤헤헷!<br>히츠기, 히츠기이이이!"""
st_046110_0040#0,"""앗! 일부러 그러는 거지 너!<br>이……! 떨・어・지・라・고!"""
st_046110_0050#0,"""참나…… 아까까지 살벌한 분위기는<br>대체 어디로 간 건지."""
st_046110_0060#0,"""<%me> 씨!<br>여러분! 들리시나요!"""
st_046110_0070#0,"""시에라 씨?<br>무슨 일이야, 안색을 확 바꾸고."""
st_046110_0080#0,"""자세한 얘기는 나중입니다!<br>거기서라면 보일 겁니다!<br>하늘, 하늘을…… 달을 봐주세요!"""
st_046110_0090#0,"""달……?"""
st_046110_0100#0,"""뭐야…… 저거……<br>달의 색이…… 바뀌어가……!?"""
skit01#0,"""My Best Friend"""
skit02#0,"""마음의 형태"""
