name01#0,"""？？？"""
name02#0,"""？？？"""
ra_020010_0001#0,"""A.P.238/5/1"""
ra_020010_0010#0,"""Gracias por venir. Algo esta ocurriendo en el eje del tiempo del que quería hablarte."""
ra_020010_0020#0,"""Mi análisis está en esta área aquíe."""
ra_020010_0030#0,"""¿Puedes oírme Xion? Creo que lo tengo encerrado."""
ra_020010_0040#0,"""Parece que hay mucho movimiento. No esperaba la aparición de un nuevo tipo, los Dewmans sin embargo."""
ra_020010_0060#0,"""Supongo que es el resultado de intervenir con la historia."""
ra_020010_0070#0,"""Bueno, no es como si estuviera enojado. No quiero pelear contigo."""
ra_020010_0080#0,"""Aunque todavía no puedo ver tu formulario."""
ra_020010_0090#0,"""Me gustaría ser alguien que te entienda, pero supongo que es diferente desde tu perspectiva."""
ra_020010_0100#0,"""Realmente no quiero hacerte enojar, así que me disculparé."""
ra_020010_0110#0,"""¿Como le fue? ¿Te dijo algo?"""
ra_020010_0113#0,"""Realmente necesito darte las gracias. Por tu culpa he podido ganar un poco de comprensión de ella."""
ra_020010_0116#0,"""¿Por qué hace algunas cosas y no otras; Es realmente interesante ver."""
ra_020010_0120#0,"""Mi nombre es Luther. Si necesitas saber mi título, es algo así como \""Investigador principal del espacio-tiempo\""."""
ra_020010_0130#0,"""De todos modos, nos vemos de nuevo."""
ra_020010_0140#0,"""No puede verme, o escuchar mi voz y sin embargo es consciente de mi existencia."""
ra_020010_0150#0,"""Él es la razón por la que te he confiado todo."""
ra_020010_0160#0,"""No quiero confiar en él el destino."""
ra_020010_0170#0,"""Pero la razón por la que se deformó es por mi existencia."""
ra_020010_0180#0,"""Todavía lamento las razones de estos orígenes. Por eso te lo encomiendo todo."""
ra_020010_0190#0,"""Su nombre es Luther, líder de los Photoners."""
ra_020010_0200#0,"""O mejor dicho, es el único Photoner."""
ra_020010_0205#0,"""Todos los demás desean ser un Photoner, y así llamarse a sí mismos."""
ra_020010_0210#0,"""Cuando el sello de [Elder] se rompió, el Chrome Dragon fue capaz de liberarse. Parece que algo sucede aquí."""
ra_020010_0220#0,"""Pero la razón podría ser que la primera persona en tocarlo fue él..."""
ra_020010_0230#0,"""¡No me importa eso! ¡Sólo quiero destruir a la persona que estropeó nuestras vidas!"""
ra_020010_0240#0,"""Quna, <%me> es la llave. ¿Lo entiendes?"""
ra_020010_0250#0,"""Haré las cosas como yo decida. No tengo intención de trabajar contigo, Casra de los Tres Héroes."""
ra_020010_0260#0,"""Lo sabes tú mismo, ¿no?"""
ra_020010_0270#0,"""Sí, lo haces Quna. Si todo termina, este cuello, esta vida puedes hacer lo que quieras con ella."""
ra_020010_0280#0,"""Ese es nuestro contrato. Ese es el único riesgo que acordaste mantener."""
ra_020010_0290#0,"""Realmente odio tu cara. ¿Qué estás buscando?"""
ra_020010_0300#0,"""A partir de este punto en el tiempo, lo mismo que usted."""
ra_020010_0310#0,"""……hmm"""
ra_020010_0320#0,"""Voy a pasar inadvertido. Tu Luther..."""
ra_020010_0330#0,"""？？？"""
text01#0,"""<br>Recibes Matterboard [Trayectoria incorrecta del destino]<br>"""
