Title#0,"""Координатор"""
TitleCampship#0,"""Терминал квестов"""
HelpNon#0,"""<c f0df60>Пожалуйста, подождите.<c>"""
HelpTopMenu#0,"""<c f0df60>Пожалуйста, выберите квест из списка или квест для которого вы хотите найти группу.<c>"""
HelpTypeSelect#0,"""<c f0df60>Выберите квест. Ежедневный бонус дарует те же эффекты, что и Тройной бонус.<c>"""
HelpQuestSelect#0,"""<c f0df60>Выберите желаемый квест.<c>"""
HelpQuestSelect_Vita#0,"""<c f0df60>受注したいクエストを選択してください。<c><c ff4f3f>クエストブースト中は<c><%MultiSelect><c><c ff4f3f>ボタンで詳細を確認できます。<c>"""
HelpQuestSelect_DailyOrder#0,"""<c f0df60>一部のおすすめクエストをAランク以上でクリアすると、「ボーナスキー」が低確率で入手可能です。<c>"""
HelpRankSelect#0,"""<c f0df60>Выберите желаемый ранг квеста.<c>"""
HelpPartySelect#0,"""<c f0df60>Выберите группу к которой желаете присоединиться.<c>"""
HelpRecordSelect#0,"""<c f0df60>Вы можете посмотреть записи прохождений квеста, такие как вероятность появления монстров и выпадающие предметы.<c>"""
HelpOrderSelect#0,"""<c f0df60>Пожалуйста, выберите желаемый частный заказ。<c>"""
ReceiverPC#0,"""・“PC” ログイン証"""
ReceiverVITA#0,"""・“PS Vita” ログイン証"""
OtherBlock#0,"""Другие блоки"""
BoostRate#0,"""+$(0)%"""
TitleNon#0,"""Неизвестная ошибка"""
AttentionNon#0,"""Неизвестная ошибка.<br><br>Код ошибки [3007]"""
TitleCancelQuest#0,"""-"""
AttentionCancelQuest#0,"""-"""
None#0,"""Неизвестная ошибка.<br><br>Код ошибки [3000]"""
NotReceptQuestPartyGuest#0,"""Только лидер группы может начать квест."""
NotReceptQuestAlreadyQuest#0,"""あなたはパーティーリーダーではないため<br>クエストを受注できません。<br>（すでにクエストが始まっています。<br>出発ゲートに向かうことをおすすめします）"""
NotFoundQuestSearch#0,"""Требования квеста не найдены."""
NotFoundRoomSearch#0,"""Условия комнаты не найдены."""
NotFoundPartyList#0,"""Группы не найдены."""
NotFoundQuestType#0,"""Нет квестов, доступных для выполнения."""
NotFoundQuestList#0,"""Нет квестов, доступных для выполнения."""
NotFoundFreeFieldQuest#0,"""Вы не начали квест.<br><br>Чтобы начать квест вам нужно<br>посетить координатора<br>и выбрать квест."""
NotFoundQuestRecord#0,"""Нет записей о прохождениях."""
CantStartQuestNotFoundRoom#0,"""対象ルームが見つからなかったため<br>クエストを開始できません。"""
CantStartQuestCapacityOverRoom#0,"""Не удалось присоединиться к комнате, комнта уже заполнена."""
CantStartQuestCapacityOverRoom2#0,"""\u3000ルームの人数オーバーのため参加できません。<br>\u3000人数にはルームに参加予定のプレイヤーも含んでおり、<br>\u3000参加人数に反映されていない場合があります。<br>\u3000<br>\u3000<yellow>※参加予定の有効期限は1分ですので、<br>\u3000\u3000時間を置いて再度お試しいただくことで、<br>\u3000\u3000参加可能となる場合もあります。<c>"""
CantStartQuestNewRaidQuest#0,"""パーティーメンバーが<br>参加条件であるエネミーを倒していないため、<br>クエストを受注できません。"""
CantStartQuestNewNetCafeQuest#0,"""Не удалось запустить квест.<br>У одного или более членов группы нет <br>NetCafe Premium."""
CantStartQuestNotNotFoundParty#0,"""対象パーティーが見つからなかったため、<br>クエストを開始できません。"""
CantStartQuestCapacityOverParty#0,"""Превышено количество групп, не удалось присоединиться."""
CantStartQuestDifferencePasswordParty#0,"""Не удалось присоединиться, неверный пароль."""
CantStartQuestAlreadyFinished#0,"""Не удалось присоединиться, <br>квест группы уже выполнен."""
CantStartQuestClearCountLimit#0,"""У одного или более членов группы <br>превышено количество прохождений<br>данного квеста. Не удалось принять квест."""
CantStartQuestJustAfterRareEnemyTrigger#0,"""レアエネミートリガーを使用した直後は、<br>新たにクエストを受注することができません。<br>少々時間をおいてから、再度お試しください。<br><br>※新たにクエストを受注しますと、<br>\u3000トリガーアイテムを使用して受注したクエストが<br>\u3000破棄されますのでご注意ください。"""
CantStartQuestJustAfterQuestTrigger#0,"""トリガークエストを受注した直後は、<br>新たにクエストを受注することができません。<br>少々時間をおいてから、再度お試しください。<br><br>※新たにクエストを受注しますと、<br>\u3000トリガーアイテムを使用して受注したクエストが<br>\u3000破棄されますのでご注意ください。"""
CantStartQuestTriggerErrorOccurred#0,"""処理に失敗したため、対象のトリガークエストを<br>受注できませんでした。<br>しばらく時間をおいてから、再度受注してください。"""
CantStartQuestTriggerErrorUseItem#0,"""クエストトリガーを使用できませんでした。<br>しばらく時間をおいてから、再度受注してください。"""
TitielCantStartQuestTriggerReorderTimeOut#0,"""再受注可能時間が終了しています"""
CantStartQuestTriggerReorderTimeOut#0,"""再受注可能時間が終了しているため<br>トリガークエストを受注することが<br>できませんでした。"""
CautionNotSoloParty#0,"""Невозможно сменить блок<br>находясь в группе."""
CantStartQuestDifferenceCondition#0,"""Вы не соответствуете требованиям<br>для присоединения к этой группе."""
CantStartQuestDifferenceConditionLine1#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующей причине:<br><br>・$(0)"""
CantStartQuestDifferenceConditionLine2#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующим причинам:<br><br>・$(0)<br>・$(1)"""
CantStartQuestDifferenceConditionLine3#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующим причинам:<br><br>・$(0)<br>・$(1)<br>・$(2)"""
CantStartQuestDifferenceConditionLine4#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующим причинам:<br><br>・$(0)<br>・$(1)<br>・$(2)<br>・$(3)"""
CantStartQuestDifferenceConditionLine5#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующим причинам:<br><br>・$(0)<br>・$(1)<br>・$(2)<br>・$(3)<br>・$(4)"""
CantStartQuestDifferenceConditionLine6#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующим причинам:<br><br>・$(0)<br>・$(1)<br>・$(2)<br>・$(3)<br>・$(4)<br>・$(5)"""
CantStartQuestDifferenceConditionLine7#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующим причинам:<br><br>・$(0)<br>・$(1)<br>・$(2)<br>・$(3)<br>・$(4)<br>・$(5)<br>・$(6)"""
CantStartQuestDifferenceConditionLine8#0,"""Вы не можете присоединиться к группе или принять<br>этот квест по следующим причинам:<br><br>・$(0)<br>・$(1)<br>・$(2)<br>・$(3)<br>・$(4)<br>・$(5)<br>・$(6)<br>・$(7)"""
QuestLevel#0,"""<pict mainclass_icon>Ур.$(0)～"""
QuestSubLevel#0,"""<pict subclass_icon>Ур.$(0)～"""
PartyLevel#0,"""Требования к уровню группы/Ур.$(1)～$(0)"""
FriendOnly#0,"""Только друзья"""
GuildOnly#0,"""Только члены команды"""
PasswordNG#0,"""Неверный пароль"""
BurstIntoNG#0,"""Возможность присоединения ограничена квестом."""
ReasonEventFlag#0,"""Особые условия"""
RareAreaNG#0,"""Группа в особой области."""
CantStartQuestTimeLimitOver#0,"""Время для запуска квеста истекло."""
CapacityOverParty#0,"""Группа заполнена"""
PlatformError#0,"""Ошибка платформы"""
RaidQuestDisable#0,"""Не побеждены требуемые враги."""
ClearCountLimit#0,"""Превышено количество максимальных прохождений."""
TrainingBlockChallenge#0,"""チャレンジブロックではアークス訓練所クエストを<br>受注することができません。"""
TrainingBlockQuestUnlock#0,"""練習クエスト（アークス訓練所）は<br>クライアントオーダー「自由探索許可申請・森林」の<br>受注時に解放されます。"""
NotHaveQuestTrigger#0,"""Так как у вас нет квест триггеров, <br>вы не можете активировать триггер-квест."""
TriggerQuestBlockChallenge#0,"""Триггер-квесты не могут быть приняты <br>в блоках испытаний."""
CantStartQuestIgnoreQuest#0,"""このクエストは現在、受注できません。 <br>詳しくはプレイヤーズサイトをご確認ください。"""
IgnoreQuest#0,"""このクエストは現在、受注できません。 <br>詳しくはプレイヤーズサイトをご確認ください。"""
QuestDropPenalty#0,"""На одного или более членов группы был наложен [Штраф за дезертирство]."""
CantStartQuestDropPenalty#0,"""Вы не можете присоединиться к группе<br>или принять квест по следующим причинам.<br><br>・[Штраф за дезертирство] был наложен на члена группы."""
CantStartQuestOutExtraQuest#0,"""Период чемпионата для этого квеста завершился.<br>Пожалуйста, примите квест ещё раз."""
CantStartQuestInExtraQuest#0,"""Период чемпионата для этого квеста активен.<br>Пожалуйста, примите квест ещё раз."""
TitleTraining#0,"""Начать тренировочный квест"""
QuestOutExtra#0,"""Период чемпионата для этого квеста завершился.<br>Пожалуйста, примите квест ещё раз."""
QuestInExtra#0,"""Период чемпионата для этого квеста активен.<br>Пожалуйста, примите квест ещё раз."""
Title#1,"""Координатор"""
TitleCampship#1,"""Терминал квестов"""
Back#0,"""Выйти"""
BackCampship#0,"""Покинуть терминал квестов"""
QuestSelect#0,"""Выберите квест из списка"""
PartyListSelect#0,"""Выбрать группу выполняющую квест"""
WatchPartyListSelect#0,"""Показать группы выполняющие квест"""
PartyList#0,"""Выбрать группу выполняющую квест"""
FriendPartyList#0,"""-"""
