st_044010_0001#0,"""A.P.241/4/8/12:00"""
st_044010_0010#0,"""이야, 좋은 곳이네 아크스 쉽.<br>역시 기술력이 급이 달라."""
st_044010_0020#0,"""같은 인간이 이렇게 되어있다는 건<br>지구도 추후엔 이정도까지<br>기술이 진보한다는 거겠지."""
st_044010_0030#0,"""후후, 과연 어떨까요.<br>포토너나 아크스의 발전에는<br>시온의 존재가 필요불가결했어요."""
st_044010_0040#0,"""지구인이 외우주로 나가서 시온 같은<br>존재와 만날 수 있다면, 어쩌면<br>그렇게 될지도 모르겠네요."""
st_044010_0050#0,"""원하신다면 나중에 자세히 얘기해드릴까요?"""
st_044010_0060#0,"""너 같은 미인이 맨투맨으로<br>가르쳐준다면 언제든 기쁘게 받아들이지."""
st_044010_0070#0,"""……오빠!"""
st_044010_0080#0,"""아아, 아아, 알았어.<br>거참, 여전히 농담이 안 통하네."""
st_044010_0090#0,"""자, 같이 싸워놓고 이제 와서지만<br>새삼스레 자기소개를 하도록 하지."""
st_044010_0100#0,"""마더 클러스터 대항조직 「어스 가이드」<br>극동지부 소속, 야사가 엔가.<br>그리고……"""
st_044010_0110#0,"""이 진지한 바보의 오빠다.<br>앞으로 잘 부탁해."""
st_044010_0120#0,"""누나의, 오빠?"""
st_044010_0130#0,"""어, 그래."""
st_044010_0140#0,"""그럼 내 형이 되는 거야?"""
st_044010_0150#0,"""그래, 원하는대로 불러."""
st_044010_0160#0,"""형!"""
st_044010_0170#0,"""동생아!"""
st_044010_0180#0,"""으……"""
st_044010_0190#0,"""뭐야 히츠기, 질투하는 거냐?"""
st_044010_0200#0,"""지, 질투 같은 거 아니야!<br>그보다 설명해줘 오빠!"""
st_044010_0210#0,"""설명이라고 해도 말이지……<br>우린 마더의 적이자 아크스의 아군.<br>더이상 설명할 필요 있나?"""
st_044010_0220#0,"""그, 그런 걸로는 전혀 모르겠어!<br>왜 마더의 적인 건지, 라든지!<br>애초에 어스 가이드가 뭐야!"""
st_044010_0230#0,"""……에테르 인프라는<br>마더 클러스터에 의해<br>관리, 지배당하고 있다."""
st_044010_0240#0,"""놈들은 이 정보화 사회의 근간을 이루는<br>네트워크를 지배하고 있는 거다.<br>어느 나라도 건드릴 수 없지."""
st_044010_0250#0,"""만약 놈들이 지구를 멸망시키려면 간단해.<br>각국의 핵 미사일 제어를 건드리면 되지.<br>그것만으로도 세계가 간단히 끝나버릴 거야."""
st_044010_0260#0,"""그런 마더 클러스터의 지배상황을<br>옳지 않다고 생각하는 조직이, 어스 가이드."""
st_044010_0270#0,"""마더 클러스터의 동향을 살피고<br>그 대항 수단을 얻기위해 아크스와<br>가장 먼저 접촉한 조직이지."""
st_044010_0280#0,"""……애초에 그것 때문에<br>마더 클러스터 놈들<br>눈에 띄고 말았지만 말이야."""
st_044010_0290#0,"""즉 오빠 방이 터져버린 건<br>어스 가이드 소속인 게 들켜서?<br>……뭐야, 자업자득이었네."""
st_044010_0300#0,"""얼간아, 네가 마더를 배신했다고<br>내 경력까지 조사당해서 들킨 거야.<br>따지고보면 네 탓이라고."""
st_044010_0310#0,"""으으윽……!"""
st_044010_0320#0,"""뭐, 원래 난 숨길 생각도 없었고<br>덕분에 놈들을 낚을 수 있었으니<br>결과적으론 이득이지."""
st_044010_0330#0,"""마더 클러스터 녀석들이 저렇게<br>대대적으로 겉으로 나왔으니<br>어스 가이드도 움직인다."""
st_044010_0340#0,"""본격적으로 아크스와 공동전선을<br>펼칠 예정이야."""
st_044010_0350#0,"""아마도 아크스와 회담을<br>가지고 싶다던지 그런 얘기가 되겠지."""
st_044010_0360#0,"""그 연락책으로 내가 선택됐다는 소리.<br>일단 한동안은<br>여기 머무르도록 하겠어."""
st_044010_0370#0,"""엑……!"""
st_044010_0380#0,"""뭐야 히츠기, 기뻐보이네."""
st_044010_0390#0,"""이게 기뻐보인다니<br>눈이 어떻게 된 거 아냐."""
st_044010_0400#0,"""사양하지 말라고, 유일한 혈육이잖아?<br>자자, 오빠가<br>상냥하게 안아줄까?"""
st_044010_0410#0,"""……바보!<br>나 잠깐 산책하고 올래!<br>가자, 알!"""
st_044010_0420#0,"""아, 잠깐만! 누나!"""
st_044010_0430#0,"""거참, 농담이 안 통하는구만.<br>……뭐, 마침 잘됐어."""
st_044010_0440#0,"""……다시 한 번 감사인사를 하게 해줘.<br>히츠기를 구해줘서, 고맙다.<br>오빠로서 마음 속 깊이 감사하지."""
st_044010_0450#0,"""저 무모한데다가 답도 없는 바보라도<br>……내 여동생이니까 말이야."""
st_044010_0460#0,"""……너희는 여동생의 은인이야.<br>정말 고맙다."""
