st_044060_0001#0,"""A.D.2028/4/10/13:30"""
st_044060_0010#0,"""후후, 아주 좋아요.<br>이정도되는 상대와 만나는 게<br>얼마만일까요."""
st_044060_0020#0,"""자, 잠깐 기다려주세요!<br><%me> 씨와 대등하게 겨루다니<br>어떻게 된 건가요, 저 사람!"""
st_044060_0030#0,"""게다가게다가 반응을 봐선<br>에테르조차 안 쓰고 있어요……<br>맨몸이라고요, 저거! 정말로 지구인 맞아요!?"""
st_044060_0040#0,"""적어도 난 저런 괴물을<br>같은 지구인이라 인정하기 싫은데……"""
st_044060_0050#0,"""동…… 감……!"""
st_044060_0060#0,"""어머어머, 너무 심한 말씀이시네요.<br>전 평범한 인간이라고요?"""
st_044060_0070#0,"""다들 착각하고 계시는데 인간도<br>이 정도쯤은 할 수 있어요."""
st_044060_0080#0,"""가장 무서운 것은 이해하지 못한다고,<br>냄새난다고 문답무용으로 뚜껑을 닫아버리는<br>사람들이라 생각하는데요."""
st_044060_0090#0,"""어스 가이드도, 마더도, 다들<br>일반인 분들이 보지 못하게 결계를 치고<br>뒤에서 슬금슬금 교섭하고 충돌하다니……"""
st_044060_0100#0,"""정말 시시해요."""
st_044060_0110#0,"""다들 좀 더<br>스스로의 힘을 과시해야해요."""
st_044060_0120#0,"""인간은 이런 일을 할 수 있다고<br>저희가 보여주지 않으면 누가 보여주겠어요?"""
st_044060_0130#0,"""후후, 좋은 반응이에요."""
st_044060_0140#0,"""뭣! 맨손으로……!?"""
st_044060_0150#0,"""하나 둘…… 자!"""
st_044060_0160#0,"""와왓…… 와와와와아아앗!?"""
st_044060_0170#0,"""반응은 좋아. 센스도 있어보여요.<br>하지만 의지가 부족하네요.<br>그 칼날은 절 죽이려하지 않아요."""
st_044060_0180#0,"""그럼 이렇게 하도록 하죠.<br>절 한 번 마음대로 베게 해드리죠.<br>그러면 각오도 되지 않겠어요?"""
st_044060_0190#0,"""뭐……?<br>……야, 얕보지마!"""
st_044060_0200#0,"""저…… 정말로 벤다!"""
st_044060_0210#0,"""마음껏 하세요. 사양하실 필요 없어요.<br>잘만 베면 그대로 저를<br>죽일 수 있을지도 모르고요."""
st_044060_0220#0,"""죽인다…………?<br>내가…… 사람을…… 죽인다고……?"""
st_044060_0230#0,"""……헉, 헉…… 허억……!"""
st_044060_0240#0,"""물러나 히츠기!"""
st_044060_0250#0,"""어머어머, 과보호인 분이시네요.<br>모처럼 그쪽 전력을 증강시켜드리려고<br>그랬는데……"""
st_044060_0260#0,"""……좀 흥이 깨져버렸네요.<br>마더가 부탁한 것도 아니니<br>이번엔 여기서 끝내도록 하죠."""
st_044060_0270#0,"""하지만 오늘의 싸움은 정말 즐거웠습니다.<br>특히 <%me> 씨?<br>당신은 정말 훌륭한 상대였어요."""
st_044060_0280#0,"""당신과는 언제는 즐겁게 싸울 수 있을 것 같아요.<br>근시일내로 일대일로 싸울 수 있었으면 하네요."""
st_044060_0290#0,"""그럼 여러분, 또 만나도록 하죠.<br>제가 죽일 때까지 죽지 말아주세요."""
st_044060_0300#0,"""도망쳤어…… 아니지<br>물러나준 거야?"""
st_044060_0310#0,"""반응, 순식간에 색적 범위 밖으로 소실됐습니다.<br>대체 도약력이 얼마나 강한 건가요, 저거……"""
st_044060_0320#0,"""……싸운 우리가 묻고 싶은 일이야. 그렇지?"""
st_044060_0330#0,"""그런데 매복하고 있었다는 것은<br>이 회담이 들켰다는 말일까요."""
st_044060_0340#0,"""……글쎄다.<br>마더 클러스터에서도 저 마인은<br>완전히 제어하지 못하는 것 같으니."""
st_044060_0350#0,"""어쨌든 서두르는 게 나을 것 같군.<br>가자, 이쪽이야."""
st_044060_0360#0,"""…………"""
st_044060_0370#0,"""의지가 부족하네요.<br>그 칼날은 절 죽이려하지 않아요."""
st_044060_0380#0,"""…………윽!"""
skit01#0,"""TEST"""
skit02#0,"""임시"""
