HELLO#0,"""Un paso al frente!"""
HELLO_FAV4#0,"""Un paso al frente!"""
HELLO_FAV3#0,"""Un paso al frente!"""
HELLO_FAV2#0,"""Un paso al frente!"""
HELLO_FAV1#0,"""Un paso al frente!"""
HELLO_FAV0#0,"""Un paso al frente!"""
Q0#0,"""Un paso al frente!"""
GOODBYE#0,"""¡Ven de nuevo!"""
GOODBYE_FAV4#0,"""¡Ven de nuevo!"""
GOODBYE_FAV3#0,"""¡Ven de nuevo!"""
GOODBYE_FAV2#0,"""¡Ven de nuevo!"""
GOODBYE_FAV1#0,"""¡Ven de nuevo!"""
GOODBYE_FAV0#0,"""¡Ven de nuevo!"""
00_01#0,"""Opción 1"""
00_02#0,"""Opción ２"""
TALK_ST#0,"""Hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
