Q0#0,"""Vienes a menudo"""
HELLO#0,"""Vienes a menudo"""
HELLO_FAV4#0,"""Vienes a menudo"""
HELLO_FAV3#0,"""Vienes a menudo"""
HELLO_FAV2#0,"""Vienes a menudo"""
HELLO_FAV1#0,"""Vienes a menudo"""
HELLO_FAV0#0,"""Vienes a menudo"""
GOODBYE#0,"""Quedemos otra vez."""
GOODBYE_FAV4#0,"""Quedemos otra vez."""
GOODBYE_FAV3#0,"""Quedemos otra vez."""
GOODBYE_FAV2#0,"""Quedemos otra vez."""
GOODBYE_FAV1#0,"""Quedemos otra vez."""
GOODBYE_FAV0#0,"""Quedemos otra vez."""
00_01#0,"""Opción 1"""
00_02#0,"""Opción ２"""
TALK_ST#0,"""Hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
