Q0#0,"""Oh, eres tu."""
HELLO#0,"""Oh, eres tu."""
HELLO_FAV4#0,"""¿Hay algo de malo?"""
HELLO_FAV3#0,"""¿Como estas?"""
HELLO_FAV2#0,"""Oh, eres tu."""
HELLO_FAV1#0,"""Oh, eres tu."""
HELLO_FAV0#0,"""Oh, eres tu."""
GOODBYE#0,"""Nos vemos"""
GOODBYE_FAV4#0,"""Nos vemos."""
GOODBYE_FAV3#0,"""Nos vemos"""
GOODBYE_FAV2#0,"""Nos vemos"""
GOODBYE_FAV1#0,"""Nos vemos"""
GOODBYE_FAV0#0,"""Nos vemos"""
00_01#0,"""Opción 1"""
00_02#0,"""Opción 2"""
TALK_ST#0,"""Hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
