HELLO#0,"""Bienvenido de nuevo, amo."""
HELLO_FAV4#0,"""Bienvenido de nuevo, amo."""
HELLO_FAV3#0,"""Bienvenido de nuevo, amo."""
HELLO_FAV2#0,"""Bienvenido de nuevo, amo."""
HELLO_FAV1#0,"""Bienvenido de nuevo, amo."""
HELLO_FAV0#0,"""Bienvenido de nuevo, amo."""
Q0#0,"""Bienvenido de nuevo, amo."""
GOODBYE#0,"""Voy a estar esperando tu regreso."""
GOODBYE_FAV4#0,"""Voy a estar esperando tu regreso, amo."""
GOODBYE_FAV3#0,"""Esperare a que vuelvas."""
GOODBYE_FAV2#0,"""Voy a estar esperandote."""
GOODBYE_FAV1#0,"""Voy a estar esperando tu regreso."""
GOODBYE_FAV0#0,"""Aqui estare para ti, amo."""
00_01#0,"""Opción 1"""
00_02#0,"""Opción 2"""
TALK_ST#0,"""Hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
