HELLO#0,"""こちらではディスクを<br>販売しています"""
HELLO_FAV4#0,"""こちらではディスクを<br>販売しています"""
HELLO_FAV3#0,"""こちらではディスクを<br>販売しています"""
HELLO_FAV2#0,"""こちらではディスクを<br>販売しています"""
HELLO_FAV1#0,"""こちらではディスクを<br>販売しています"""
HELLO_FAV0#0,"""こちらではディスクを<br>販売しています"""
Q0#0,"""こちらではディスクを<br>販売しています"""
GOODBYE#0,"""じゃあな！"""
GOODBYE_FAV4#0,"""じゃあな！"""
GOODBYE_FAV3#0,"""じゃあな！"""
GOODBYE_FAV2#0,"""じゃあな！"""
GOODBYE_FAV1#0,"""じゃあな！"""
GOODBYE_FAV0#0,"""じゃあな！"""
00_01#0,"""Opsi 1"""
00_02#0,"""Opsi 2"""
TALK_ST#0,"""Bicara"""
C_ORDER_ST#0,"""Lihat Detail"""
