st_047040_0001#0,"""A.P.241/4/22/18:30"""
st_047040_0010#0,"""Oh, <%me>. Perfect timing as usual."""
st_047040_0020#0,"""Since this is the final battle, I'm sending a request for Earth Guide's assistance... Good, we're connected."""
st_047040_0030#0,"""Huh, there's no video...?"""
st_047040_0040#0,"""...That's weird. Hey, Sir Ardem! Ardem, can you hear me?"""
st_047040_0050#0,"""I can hear you, Enga. There's no issue with transmitting voice. Video communication seems to be down though."""
st_047040_0060#0,"""...Perhaps this is due to the influence of Phantoms spreading across the moon."""
st_047040_0070#0,"""I see you've noticed the changes in the moon as well. You could have contacted us and let us know."""
st_047040_0080#0,"""Sorry. We were in the middle of making various preparations as well."""
st_047040_0090#0,"""Judging by the timing of your call... I already know what you plan to do. Preparations on our side are complete."""
st_047040_0100#0,"""Earth Guide will back you up with all of our strength. I'll personally come as well, of course."""
st_047040_0110#0,"""We fight for the people of Earth, that they may keep moving forward. This is a fight we must win, no matter what."""
st_047040_0120#0,"""...However, the strength of those on Earth is still not enough to overcome this hurdle."""
st_047040_0130#0,"""Therefore, those in ARKS. <%me>."""
st_047040_0140#0,"""Please lend us your assistance in this battle."""
st_047040_0150#0,"""And Enga... Your body, your strength... please take care of them. Be careful... and let's meet again someday."""
st_047040_0160#0,"""...To you as well."""
st_047040_0170#0,"""It looks like everyone in Earth Guide is prepared to help us. We were worried over nothing, Mr. Enga."""
st_047040_0180#0,"""He called out to <%me>... But didn't call out to Hitsugi... Could he see us? No, I must be overthinking it."""
st_047040_0190#0,"""Mr. Enga?"""
st_047040_0200#0,"""...Oh, it's nothing. In any case, Xiera, when are our preparations going to be complete?"""
st_047040_0210#0,"""Fufufu, I was waiting for you to ask!"""
st_047040_0220#0,"""I've calculated where we'll enter, as well as estimated the enemy forces! I drafted a plan and a proposal for the mission!"""
st_047040_0230#0,"""Adding in various backup plans, we received authorization!"""
st_047040_0240#0,"""This is all I can do to help. The rest is up to all of you..."""
st_047040_0250#0,"""<%me>... I'm sorry for always, always, always, relying on you, all the time."""
st_047040_0260#0,"""But please... I'm counting on you."""
