st_042050_0001#0,"""A.D.2028/3/23/12:00"""
st_042050_0010#0,"""흐아아아아아아아아…… 못 참겠어~!<br>상상했던대로…… 아니, 상상 이상의 결과!"""
st_042050_0020#0,"""알~! 이쪽 봐봐 이쪽~!<br>자~, 한 바퀴 빙글 턴하고~!"""
st_042050_0030#0,"""……누나.<br>이거 답답해…… 벗고 싶어."""
st_042050_0040#0,"""안돼.<br>참으렴."""
st_042050_0050#0,"""나, 뭔가 입는다면<br>누나 같은 게 좋아."""
st_042050_0060#0,"""넌 남자잖아."""
st_042050_0070#0,"""낭자애!"""
st_042050_0080#0,"""코오리는 조용히 해."""
st_042050_0090#0,"""됐으니까 그거 입고 있어.<br>모처럼 잘 어울리니까."""
st_042050_0100#0,"""……응, 알았어.<br>누나가 골라줬으니까."""
st_042050_0110#0,"""고른 건 내가 아니라 코오리야.<br>……근데, 용케도 이렇게 괜찮은 느낌으로<br>잘 꾸며놨네."""
st_042050_0120#0,"""나도 별 거 안했어~.<br>에테르에서 검색한 걸 그대로 입혔는걸.<br>이렇게, 이렇게…… 봐."""
st_042050_0130#0,"""키랑 연령, 예산을 입력하기만 하면<br>코디 같은 걸 생각해줘."""
st_042050_0140#0,"""지금 화제의 YMT 코퍼레이션제.<br>「트렌드 크리에이션」이라는 앱.<br>굉장하지~."""
st_042050_0150#0,"""……헤에, 이런 것도 있구나."""
st_042050_0160#0,"""히츠기는 이런 거에 너무 관심이 없어.<br>그 옷도 내가 골라준 거잖아."""
st_042050_0170#0,"""옷 같은 건 아무거나 입어도 안 죽잖아.<br>그런 것보단 책 같은 거나 사서 읽고 싶어."""
st_042050_0180#0,"""참~, 히츠기 그러면 안돼~.<br>식사에 게임에 패션에<br>더욱 더 청춘을 만끽해야지~."""
st_042050_0190#0,"""지금 말한 요소들이 정말로 청춘이야?"""
st_042050_0200#0,"""이건, 뭐야?"""
st_042050_0210#0,"""에테르 통신용 어플이야.<br>알의 옷을 고른 것도 이거고<br>가게 장소도 이걸로 찾았어."""
st_042050_0220#0,"""게다가……"""
st_042050_0230#0,"""와…… 대단해!<br>작은 화면 안에 내가 있어!<br>내가 움직이고 있어!"""
st_042050_0240#0,"""이것만 있으면 입어볼 필요도 없지~.<br>옷을 입은 다음 360도로 볼 수 있는<br>엄청 편리한 어플이야~."""
st_042050_0250#0,"""이 「즐겨찾는 코디」<br>라는 건 뭐야?"""
st_042050_0260#0,"""앗, 그건!"""
st_042050_0270#0,"""누나랑 똑같은 옷이야.<br>나, 이쪽이 더 좋아!"""
st_042050_0280#0,"""거참……<br>그나저나 이거 PSO2의<br>캐릭터 생성이랑 비슷하네."""
st_042050_0290#0,"""……그, 그러게. 비슷하네.<br>PSO2는 에테르 통신 설립할 때부터 있었으니까<br>참고해서 만든 거 아닐까?"""
st_042050_0300#0,"""……누나.<br>나 배고파."""
st_042050_0310#0,"""아, 그러고보니 벌써 시간이 이렇게 됐네.<br>딱 좋은 타이밍이니 뭔가 먹고 갈까."""
st_042050_0320#0,"""후후후~, 맡겨두라고~.<br>이런 경우에도 이 기기로<br>순식간에 해결이야~."""
st_042050_0330#0,"""……완전 중독이네.<br>기기 중독?<br>아니, 에테르 중독인가?"""
st_042050_0340#0,"""아니아니~.<br>나 정도면 별 것도 아니야~."""
st_042050_0350#0,"""애초에 지금은 전세계의 사람들이<br>에테르 중독이라고 해도<br>과언이 아니잖아~."""
st_042050_0360#0,"""……뭐, 이젠 에테르가 없이는<br>세상이 제대로 성립하지 못하니까."""
st_042050_0370#0,"""자~, 그렇게 말하는 동안<br>점심 영업하는 가게 찾았어~.<br>예약도 해뒀어~."""
st_042050_0380#0,"""저쪽 세계, 제조기술은 로우테크인데<br>통신기술만 유난히 하이테크네요."""
st_042050_0390#0,"""통신 속도나 인프라 환경 상황에 대해선<br>아크스와 비등한 수준이에요."""
st_042050_0400#0,"""……뭔가 일그러진 느낌이에요.<br>부자연스럽달까 이상하게 진화하고<br>있어요. 작위적인 느낌이 든다고요."""
