st_042015_0001#0,"""A.P.241/3/23/8:30"""
st_042015_0010#0,"""맞다 <%me> 씨.<br>히츠기 씨를 통한 정보수집과는 별개로<br>지구로 출격을 부탁드려도 될까요?"""
st_042015_0020#0,"""그, 히츠기 씨를 구했을 때 싸웠던<br>그 본 적 없는 괴물, 있었잖아요."""
st_042015_0030#0,"""히츠기 씨를 습격한 수수께끼의 적.<br>아크스에선 『환창종』이라고 부르기로 한<br>그 괴물에 대해선 일절 상세불명."""
st_042015_0040#0,"""하지만, 그것과 동질의 반응이<br>얼마 전부터 지구에서 잔뜩<br>확인되고 있어요."""
st_042015_0050#0,"""그게 정말, 우글우글하게요."""
st_042015_0060#0,"""적어도 지구의 원생생물은 아닙니다.<br>출현하는 원인이나 이유는 불명이지만……<br>사람에게 해를 끼치는 존재를 놔둘 수는 없죠."""
st_042015_0070#0,"""현재 그것에 대해 알고 있는 것은<br>무언가가 실체화한 것 같다, 는 점뿐."""
st_042015_0080#0,"""알기 쉽게 비유하자면<br>포톤이 구현화한 것, 이라고나 할까요."""
st_042015_0090#0,"""그렇다면 나쁜 짓을 하기 전에 파팟하고<br>확산시켜버리면 되죠.<br><%me> 씨라면 여유로울 거에요!"""
st_042015_0100#0,"""참고로 지구에서 날뛰어도 괜찮아요!<br>포톤에 의한 인식위장이나 공간격리는 완벽!<br>아크스의 기술력은 대단하니까요!"""
st_042015_0110#0,"""그러니까 <%me> 씨에게<br>부탁하고 싶은 것은 단순명쾌!"""
st_042015_0120#0,"""지구에 가서 출현하는 환창종을<br>콰광, 퍼벙하고 해치워주세요!"""
