SelectMenuType_CommunicationMenu1#0,"""Usar una frase rapida"""
SelectMenuType_CommunicationMenu2#0,"""Realizar lobby action"""
SelectMenuType_CommunicationMenu3#0,"""Cambiar info. sobre personajes"""
SelectMenuType_CommunicationMenu4#0,"""Cambiar estado en linea"""
SelectMenuType_CommunicationMenu5#0,"""Mostrar/Ocultar registro"""
SelectMenuType_ExecuteMenu1#0,"""Tomar una foto"""
VITA_SelectMenuType_ExecuteMenu1#0,"""Cambiar conf de vista"""
SelectMenuType_Execute_Camera#0,"""Seleccionar camara"""
SelectMenuType_ExecuteMenu2#0,"""Ir a tu cuarto"""
SelectMenuType_ExecuteMenu3#0,"""Ir al salon de tu Team"""
SelectMenuType_QuestMenu1#0,"""Cambiar estrategia Partner"""
SelectMenuType_QuestMenu2#0,"""Mostrar radar/mapa"""
SelectMenuType_QuestMenu3#0,"""Mostrar/Ocultar mapa"""
SelectMenuType_CommunicationMenu6#0,"""Crear/Quitar creador de grupo"""
SelectMenuType_CommunicationMenu7#0,"""Cambiar mensaje de amistad"""
SelectMenuType_CommunicationMenu8#0,"""Personajes cercanos"""
SelectMenuType_CommunicationMenu9#0,"""Lista de amigos"""
SelectMenuType_CommunicationMenu10#0,"""Menú de Team"""
SelectMenuType_CommunicationMenu11#0,"""Correo"""
SelectMenuType_CommunicationMenu12#0,"""Historial de comunicación"""
SelectMenuType_CommunicationMenu13#0,"""Symbol Art"""
SelectMenuType_Execute_CameraLight#0,"""Seleccione Cámara/Luz"""
SelectMenuType_ExecuteMenu4#0,"""Ir a tu nave"""
SelectMenuType_ExecuteMenu5#0,"""Ir a la nave compartida"""
SelectMenuType_ExecuteMenu6#0,"""Ir al puente"""
SelectMenuType_ExecuteMenu7#0,"""Ir al salon de belleza"""
SelectMenuType_ExecuteMenu8#0,"""Ir al cafe de Franka"""
SelectMenuType_ExecuteMenu9#0,"""Ocultar interfaz"""
SelectMenuType_QuestMenu4#0,"""Menú de grupo"""
SelectMenuType_QuestMenu5#0,"""Ordenes de clientes"""
SelectMenuType_QuestMenu6#0,"""Lecciones ARKS"""
SelectMenuType_QuestMenu7#0,"""Info. de eventos"""
SelectMenuType_ItemMenu1#0,"""Armas"""
SelectMenuType_ItemMenu2#0,"""Unidades - Protectores"""
SelectMenuType_ItemMenu3#0,"""Edición de moda"""
SelectMenuType_ItemMenu4#0,"""Editar subpaletas"""
SelectMenuType_ItemMenu5#0,"""Objetos"""
SelectMenuType_ItemMenu6#0,"""Personalizar"""
SelectMenuType_ItemMenu7#0,"""Abrir menu del MAG"""
SelectMenuType_ItemMenu8#0,"""Tienda de reciclaje"""
SelectMenuType_ItemMenu9#0,"""Mascotas"""
SelectMenuType_MyData1#0,"""Info. del personaje"""
SelectMenuType_MyData2#0,"""Lista de titulos"""
SelectMenuType_MyData3#0,"""Editar tarjeta ARKS"""
SelectMenuType_ShareShip1#0,"""Al vestibulo de desafio (Challenge)"""
SelectMenuType_ShareShip2#0,"""Al vestibulo de batalla (Arena)"""
SelectMenuType_VoiceChatMuteOn#0,"""Silenciar el micrófono"""
SelectMenuType_VoiceChatMuteOff#0,"""Activar el micrófono"""
SelectMenuType_Vitalgauge_PsnOff#0,"""キャラクター名を表示"""
SelectMenuType_Vitalgauge_PsnOn#0,"""“PSN”のオンラインIDを表示"""
SelectMenuType_ShowCollabIcon#0,"""イベント応募関連の表示設定"""
MapCommand_Item2_1#0,"""Ocultar mapa de área"""
MapCommand_Item2_2#0,"""Mostrar mapa de área"""
UserCommand_Item1#0,"""Cambiar info. Encima del PJ"""
UserCommand_Item2#0,"""Cambiar estado en linea"""
UserCommand_Item4#0,"""Cambiar distancia de la camara"""
OverheadDisplay_NoSENID#0,"""Usuario de PC"""
OverheadDisplay_Item1#0,"""No mostrar"""
OverheadDisplay_Item2#0,"""Nombre del personaje"""
OverheadDisplay_Item3#0,"""Clase nivel/Nombre del PJ"""
OverheadDisplay_Item4#0,"""PSN Online ID/Nombre ID del jugador"""
OverheadDisplay_Item5#0,"""Nombre ID del jugador"""
OverheadDisplay_Item6#0,"""Nombre ID del jugador/Nombre del PJ"""
OverheadDisplay_Item7#0,"""ID del jugador"""
OverheadDisplay_Item8#0,"""Nombre del PJ/Barra HP (Solo misión)"""
OverheadDisplay_Item9#0,"""Titulo/Nombre del PJ"""
OverheadDisplay_Item10#0,"""Nombre del Team/Rango en el Team"""
OverheadDisplay_Item11#0,"""Nombre del Team/Nombre del PJ"""
