Sequence_RaceSex#0,"""Creación de personajes"""
Sequence_Class#0,"""Creación de personajes"""
Sequence_DefaultLooks#0,"""Creación de personajes"""
Sequence_LooksEdit#0,"""Creación de personajes"""
Sequence_NameEntry#0,"""Creación de personajes"""
Sequence_Confirm#0,"""Creación de personajes"""
SequenceHint_RaceSex#0,"""Seleccione la raza y el genero"""
SequenceHint_Class#0,"""Elegir clase inicial"""
SequenceHint_DefaultLooks#0,"""Elegir un aspecto básico"""
SequenceHint_LooksEdit#0,"""Editar detalles de la apariencia"""
SequenceHint_NameEntry#0,"""Introduzca nombre de personaje"""
SequenceHint_Confirm#0,"""Confirmar detalles de apariencia"""
SequenceHint_SavePreset#0,"""Crear y guardar el personaje"""
HumanMale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
NewmanMale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
CastMale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
DewmanMale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
HumanFemale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
NewmanFemale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
CastFemale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
DewmanFemale#0,"""<c f0df60>Seleccione una raza y genero.<c>"""
Input#0,"""Pase el raton sobre una opción para ver la información o confirmar para ir a la siguiente pantalla."""
RaceSexChangeMessage#0,"""-"""
HumanMaleExplanation#0,"""\""[Humano Hombre]<br>Con habilidades equilibradas permiten una gran<br>adaptabilidad en cualquier entorno.<br>Capaz de usar armas, armas de fuego, y<br>técnicas, lo que le permite adaptarse a cualquier clase\""."""
NewmanMaleExplanation#0,"""[Newman Hombre]<br>fuertemente adaptada a la manipulación de los photones.<br>Fisicamente fragil, pero incomparable con cualquier otra raza<br>en la clase Force."""
CastMaleExplanation#0,"""[Cast Hombre]<br>Tipo maquina, maquina resistente.<br>Debido a la naturaleza artificial, tiene muy debil sensibilidad de photones,<br>pero pueden alcanzar alturas sin precedentes en la fuerza fisica."""
DewmanMaleExplanation#0,"""[Dewman Hombre]<br>Una raza basada de humanos creados<br>a partir de la investigación de photones.<br>Se caracterizan por un cuerno en la frente y una especialización<br>en ataques de photones.<br>Inferior a las otras razas de defensa,<br>se compensa esa deficiencia con el poder de ataque excesivo."""
HumanFemaleExplanation#0,"""[Humana Mujer]<br>habilidades equilibradas permiten una gran adaptabilidad en cualquier entorno.<br>Fisicamente fuerte y capaz de utilizar los photones,<br>es rica en versatilidad y puede adaptarse a cualquier clase."""
NewmanFemaleExplanation#0,"""[Newman Mujer]<br>fuertemente adaptada a la manipulación de los photones.<br>Delicada y fragil,<br>pero muestra una gran habilidad en la clase Force."""
CastFemaleExplanation#0,"""[Cast Mujer]<br>Tipo maquina, maquina resistente.<br>Muestra un gran potencial, tanto de corto alcance y<br>combate por arma de fuego, pero es pobre usando photones."""
DewmanFemaleExplanation#0,"""[Dewman Mujer]<br>una Raza basada en humanos creados a partir de la<br>investigación de photones.<br>Caracterizado por un par de cuernos en la frente,<br>se especializan en ataques photonicos. Su defensa es algo baja,<br>se compensa esa deficiencia con el poder de ataque"""
Confirm#0,"""¿Esta seguro que desea cancelar y Regresar a la pantalla del titulo?"""
Confirm_offline#0,"""volvera al titulo y perdera la creación de personaje.<br>¿Seguro que quieres?"""
MenuName#0,"""Raza/selección de genero"""
Hunter#0,"""<c f0df60>Seleccione una clase.<c>"""
Ranger#0,"""<c f0df60>Seleccione una clase.<c>"""
Force#0,"""<c f0df60>Seleccione una clase.<c>"""
Braver#0,"""<c f0df60>Seleccione una clase.<c>"""
Input#1,"""Pase el raton sobre una opción para ver la información o confirmar para ir a la siguiente pantalla."""
Bouncer#0,"""<c f0df60>Seleccione una clase.<c>"""
Summoner#0,"""<c f0df60>Seleccione una clase.<c>"""
ClassChangeMessage#0,"""-"""
HunterExplanation#0,"""[Hunter]<br>Combatientes de corto alcance.<br>Alta HP, defensa y ataque cuerpo a cuerpo."""
RangerExplanation#0,"""\""[Ranger]<br>utiliza armas a distancia para luchar a medio rango.<br>Alta habilidad en todos los niveles de disparo,<br>incluyendo ataques de precision\""."""
ForceExplanation#0,"""[Force]<br>clase de combate a distancia centrado en las Técnicas.<br>Potente y versatil en el uso de Hechizos,<br>lo puede fortalecerse al equipar arma de Técnicas."""
BraverExplanation#0,"""[Braver]<br>Una clase que utiliza las armas adecuadas hacia un estilo de lucha<br>centrado en el tiempo y la distancia, un equilibrio entre<br>corto y largo alcance."""
MenuName#1,"""Seleccionar clase"""
BouncerExplanation#0,"""[Bouncer]<br>luchar a corta distancia, pero usa tecnica tambien.<br>un hibrido entre ataque fisico y magico"""
SummonerExplanation#0,"""[Summoner]<br>Una clase que puede convocar mascotas.<br>A través del habil uso de un animal domestico criado con varios rasgos<br>de busqueda demuestran diversos poderes que les permite responder a muchas situaciones"""
HumanMaleHunter0#0,"""ヒューマン男性ハンター01"""
HumanMaleHunter1#0,"""ヒューマン男性ハンター02"""
HumanMaleHunter2#0,"""ヒューマン男性ハンター03"""
HumanMaleHunter3#0,"""ヒューマン男性ハンター04"""
HumanMaleHunter4#0,"""ヒューマン男性ハンター05"""
HumanMaleHunter5#0,"""ヒューマン男性ハンター06"""
HumanMaleHunter6#0,"""ヒューマン男性ハンター07"""
HumanMaleHunter7#0,"""ヒューマン男性ハンター08"""
HumanMaleHunter8#0,"""ヒューマン男性ハンター09"""
HumanMaleHunter9#0,"""ヒューマン男性ハンター10"""
HumanMaleRanger0#0,"""ヒューマン男性レンジャー01"""
HumanMaleRanger1#0,"""ヒューマン男性レンジャー02"""
HumanMaleRanger2#0,"""ヒューマン男性レンジャー03"""
HumanMaleRanger3#0,"""ヒューマン男性レンジャー04"""
HumanMaleRanger4#0,"""ヒューマン男性レンジャー05"""
HumanMaleRanger5#0,"""ヒューマン男性レンジャー06"""
HumanMaleRanger6#0,"""ヒューマン男性レンジャー07"""
HumanMaleRanger7#0,"""ヒューマン男性レンジャー08"""
HumanMaleRanger8#0,"""ヒューマン男性レンジャー09"""
HumanMaleRanger9#0,"""ヒューマン男性レンジャー10"""
HumanMaleForce0#0,"""ヒューマン男性フォース01"""
HumanMaleForce1#0,"""ヒューマン男性フォース02"""
HumanMaleForce2#0,"""ヒューマン男性フォース03"""
HumanMaleForce3#0,"""ヒューマン男性フォース04"""
HumanMaleForce4#0,"""ヒューマン男性フォース05"""
