st_048110_0001#0,"""A.D.2028/4/25/13:30"""
st_048110_0010#0,"""아하하~……<br>우리 엄청 인기많다~……!"""
st_048110_0020#0,"""코오리, 현실도피하지마.<br>……그렇지만 이 수는 좀 힘든가.<br><%me>, 오빠, 어떡할래?"""
st_048110_0030#0,"""앞을 상대하는 동안<br>뒤에 따라잡히고 말겠지."""
st_048110_0040#0,"""그렇다면 여기선 내가 막아서는 게 상책.<br>하지만 그래선 아뎀을 멈추는 걸<br>전부 맡기게 되어버려……"""
st_048110_0050#0,"""뭘 우물쭈물 망설이고 있는 거야, 30% 미남!"""
st_048110_0060#0,"""……이렇게 한심한 모습을 보이고 있는데<br>10% 인정해주다니 상냥하네.<br>난 이런 사람은 처음부터 사양인 느낌."""
st_048110_0070#0,"""윽!?"""
st_048110_0080#0,"""맥스웰! 라플라스!"""
st_048110_0090#0,"""……이리와, 그리모어 메르헨."""
st_048110_0100#0,"""너희는……!"""
st_048110_0110#0,"""앗 이봐 얀데레!<br>방심하지마, 뒤!"""
st_048110_0120#0,"""어…… 와와와왓!?"""
st_048110_0130#0,"""후우, 어떻게든 제때 맞춰왔구먼."""
st_048110_0140#0,"""아라토론 씨!"""
st_048110_0150#0,"""……살아있었나, 너희."""
st_048110_0160#0,"""당연하지!<br>나랑 풀이 그렇게 꼴사납게<br>죽을 리가 없지!"""
st_048110_0170#0,"""……파레그가 안 와줬으면<br>확실히 죽었지만 말이야."""
st_048110_0180#0,"""나도 마찬가지일세.<br>늦었지만 도리에 따라 돕도록 하지."""
st_048110_0190#0,"""딱히 난 도우러 온 거 아니다!<br>마더의 원수를 갚으러 온 거야!"""
st_048110_0200#0,"""……하지만 아직 우린 상처도 안 나았고<br>정상 상태라고는 하기 힘든 느낌.<br>쿠처럼 말하자면 50%가 한계?"""
st_048110_0210#0,"""큭…… 내 신체는 관계 없거든~!<br>싸우는 건 라플라스랑 맥스웰이거든~!"""
st_048110_0220#0,"""무의미하게 강한 척하지 말게, 오쿠여.<br>누가 이뤄내든 결과는 같네.<br>과정보다 결과를 중시하게나."""
st_048110_0230#0,"""으으윽…… 알고 있다고 진짜!"""
st_048110_0240#0,"""그렇게 됐으니, 10% 미남!<br>너희는 얼른 앞으로 가도록 해!"""
st_048110_0250#0,"""……무슨 일이든 적재적소.<br><%me>라면 알겠지?<br>내 능력은 시간 끌기에 최적."""
st_048110_0260#0,"""……그때는 파훼당했지만<br><%me> 이외의 상대라면<br>절대로 꺨 수 없는 능력이니까."""
st_048110_0270#0,"""마더의 원수에게 따끔한 맛을 보여주지 못하는 건<br>조금 걸리지만…… 뭘, 이렇게 협력하러<br>나타난 것도 충분히 예상 밖이지 않겠나?"""
st_048110_0280#0,"""……죽지 마라."""
st_048110_0290#0,"""헹, 그 말 그대로<br>돌려주지! 10% 미나!"""
st_048110_0300#0,"""……아~아.<br>쿠, 방금 그 대화는 사망 플래그야."""
st_048110_0310#0,"""사망…… 뭐? 뭐라 그랬어?"""
st_048110_0320#0,"""호호. 뭐든 상관 없잖나.<br>우리 목적은 쫓아가려는 괴물들을<br>이 장소에 묶어두는 것, 그뿐이지."""
st_048110_0330#0,"""도리를 다하지 못해선 불명예스러운 인간이지.<br>그래선 마더도 슬퍼할 걸세, 그렇지 않은가?"""
st_048110_0340#0,"""게다가 녀석들도 더이상<br>기다릴 수 없는 듯 하니."""
st_048110_0350#0,"""거참, 성질도 급한 녀석들이네.<br>그렇게 독촉하지 않아도 상대해줄게.<br>풀! 준비됐어!?"""
st_048110_0360#0,"""……물론이지, 쿠."""
st_048110_0370#0,"""……마더 클러스터, 달의 사도.<br>풀 재니스 라스비츠."""
st_048110_0380#0,"""마더 클러스터, 태양의 사도!使徒！<br>오쿠 밀러!"""
st_048110_0390#0,"""마더 클러스터, 토성의 사도!<br>아라토론 톨스토이!"""
st_048110_0400#0,"""……마더의 마음을 무로 만들지 않기 위해."""
st_048110_0410#0,"""마더의 심정을 이어나가기 위해!"""
st_048110_0420#0,"""우리, 마더 클러스터!<br>지금 이곳에, 그 힘을 보여주마!"""
