st_048050_0001#0,"""A.P.241/4/24/13:20"""
st_048050_0010#0,"""……오빠."""
st_048050_0020#0,"""뭐냐, 바보 여동생.<br>뭐하러 왔어."""
st_048050_0030#0,"""잠깐 이리 와봐."""
st_048050_0040#0,"""영…… 차.<br>풀죽은 오빠를 보고 싶어서."""
st_048050_0050#0,"""……안타깝게 됐군. 그렇게 풀죽지도 않았어.<br>언젠가 이렇게 될 듯한 느낌은 들었으니까."""
st_048050_0060#0,"""처음부터 아뎀 씨를 의심한 거야?"""
st_048050_0070#0,"""갑자기 정체 모를 소리를 하는 녀석이었으니까.<br>같은 인간이라 생각하기 힘든 정신을 가지고 있었어."""
st_048050_0080#0,"""그렇기 때문에 어스 가이드라는 조직을 만들고<br>많은 인간을 끌여들일 수 있었겠지만……"""
st_048050_0090#0,"""……오빠도 끌렸던 거야?"""
st_048050_0100#0,"""……부정하지는 않겠어.<br>결국 나도 너랑 똑같아."""
st_048050_0110#0,"""있는 곳이 마더 클러스터였는지<br>어스 가이드였는지의 차이지."""
st_048050_0120#0,"""어른스러운 척은 했지만 나도 힘에 겨워서<br>뻗어온 손을 의지할 수 밖에 없었어.<br>아뎀의 손을 말이지."""
st_048050_0130#0,"""…………"""
st_048050_0140#0,"""……뭐야, 그 열받는 얼굴은."""
st_048050_0150#0,"""아니~, 이상하게 솔직히 말하네 해서.<br>뭔가 엄청 오빠답지 않아."""
st_048050_0160#0,"""그렇겠지. 어디 누구랑은 달리<br>혼자 쌓아두거나 떠안아서<br>폭발시키거나 하지 않게 하고 있으니까."""
st_048050_0170#0,"""진~짜, 코오리는 난처하단 말이지~."""
st_048050_0180#0,"""무시하는 기술이 늘었구만……"""
st_048050_0190#0,"""마더가 어떻게든 됐다 생각했더니 이 꼴이야.<br>정말 떠들썩한 행성이지, 지구란 말이야.<br>아크스도 상당히 귀찮을 거야."""
st_048050_0200#0,"""마더 때는 아직 아크스도 관계가 있었지만<br>이번엔 진정한 지구의 문제다.<br>……이쪽이 어떻게든 해야지."""
st_048050_0210#0,"""……오빠.<br>제대로 나도 의지해줘."""
st_048050_0220#0,"""오빠는 나한테<br>더 자기를 의지하라고 해줬잖아.<br>가족이니까, 라고."""
st_048050_0230#0,"""그건 반대 입장이라도 똑같으니까.<br>나도 오빠의 가족이니까……<br>난처할 때는 서로 마찬가지잖아?"""
st_048050_0240#0,"""……나는 아무도 의지하지 않고 혼자 할 수 있다고<br>생각한 적도 없고, 자만도 안해.<br>쓸 수 있는 건 쓰고, 기댈 수 있는 건 기댄다."""
st_048050_0250#0,"""<%me>도, 코오리란 애도<br>물론 히츠기, 네 힘도 의지하고 있어."""
st_048050_0260#0,"""그러니까…… 잘 부탁한다, 여동생아."""
st_048050_0270#0,"""맡겨만 둬, 오빠."""
