st_048020_0001#0,"""A.P.241/4/24/13:00"""
st_048020_0010#0,"""……아뎀 씨의 후퇴 후, 얼마 되지 않아<br>어스 가이드의 본부, 라스베가스와 연락이<br>전혀 되지 않게 되었습니다."""
st_048020_0020#0,"""다른 지부에서 아크스에 대해<br>무슨 일이 있었냐는 문의가 왔을 정도입니다."""
st_048020_0030#0,"""……어스 가이드 여러분들도 아뎀 씨의<br>진의는 몰랐다는 말이겠죠."""
st_048020_0040#0,"""아뎀 씨의 진의……<br>약해진 마더의 힘을 빼앗고 그 다음……"""
st_048020_0050#0,"""그 사람, 진화를 선도한다고 그럤지.<br>……대체 어떻게 그런 짓을?"""
st_048020_0060#0,"""우리도, 아크스도, 모든 걸<br>이때를 위해 이용해왔다는 건가……<br>아뎀……!"""
st_048020_0070#0,"""본인은 이용했다는 의식조차 전혀 없습니다.<br>그는 항상 「선한 일을 하고 있다」고 밖에<br>생각하지 않으니까요."""
st_048020_0080#0,"""오히려 그의 입장에서는<br>여러분의 논리를 이해하지 못할 겁니다.<br>그렇기 때문에 설득하려고 했죠."""
st_048020_0090#0,"""마더는 지구를 이용하려고 한 악한 존재.<br>그걸 죽였다고 해서 왜 비난받는 것인가?"""
st_048020_0100#0,"""마더의 힘을 뺏어 지구를 위해 유효활용한다.<br>그것이야말로 지구에 있어 최선의 방책이자<br>절대적인 정의의 행동이 아닌가하고 말이죠."""
st_048020_0110#0,"""지구를 위해 유효활용한다니……<br>마더의 힘으로 진화인지 뭔지를 하겠다고?"""
st_048020_0120#0,"""예.<br>아뎀의 목적은 지구의 진화.<br>이 세계를 다시 낙원처럼 만드는 것."""
st_048020_0130#0,"""그것은 즉, 에테르의 힘을 사용해<br>세계를 재창조한다는 것."""
st_048020_0140#0,"""현대 사회의 신의 부재도, 낙원의 소실도<br>그 남자에게는 용납할 수 없는 일이겠죠.<br>……추방당하고도 단념하지 못하는군요."""
st_048020_0150#0,"""마인, 파레그……<br>어째서 넌 거기까지 알고 있는 거지.<br>너와 아뎀은 무슨 관계인 거야?"""
st_048020_0160#0,"""……저와 그는 싸움 상대입니다.<br>인류에서 가장 오래 싸움을 계속해온 상대."""
st_048020_0170#0,"""이렇게 되기 전에 그를 죽여두고 싶었습니다만<br>어째선지 꽤 예측불가의 사태가 많아서……"""
st_048020_0180#0,"""죽인다니…… 당신은<br>아뎀 씨를 죽일 생각이야?"""
st_048020_0190#0,"""네, 그렇답니다 아가씨.<br>그것 밖엔 방법이 없습니다."""
st_048020_0200#0,"""마더와 달리 그는 자신의 행위를<br>틀렸다고 생각하지 않습니다. 결코 멈추지 않아요."""
st_048020_0210#0,"""아시겠나요, 아가씨.<br>「그것」은 이미 죽일 수 밖에 없어요."""
st_048020_0220#0,"""……적인 나를 상대로도 주저한 당신이<br>원래 아군이었던 그를 죽일 수 있나요?"""
st_048020_0230#0,"""……나는 타인의 생사를 정할 정도로<br>훌륭하지 않고, 대단하지도 않아."""
st_048020_0240#0,"""지금 내가 할 수 있는 건 단 하나.<br>내 마음에 따라 움직이는 것뿐."""
st_048020_0250#0,"""내가 하고 싶은 것에 거짓말은 하지 않아.<br>그때 그렇게 정했으니까 상대가 누구든<br>바꿀 생각은 없어."""
st_048020_0260#0,"""그건, 마더를 죽인 상대랍니다?<br>화해 직전의 마더를 쉽게 살해한 상대입니다.<br>밉지 않으신가요?"""
st_048020_0270#0,"""난, 그렇게 인품이 좋지 않아.<br>엄청 화도 나고 밉기도 해.<br>……그래도 생각은 똑같아."""
st_048020_0280#0,"""아뎀 씨를 멈춘다.<br>얘기를 듣고, 뭘 하려는지 알고<br>……그리고, 멈춘다."""
st_048020_0290#0,"""왜냐면……<br>내가 그렇게 하고 싶으니까."""
st_048020_0300#0,"""……아가씨, 당신의 이름을<br>알려주시겠어요?"""
st_048020_0310#0,"""……히츠기. 야사카 히츠기."""
st_048020_0320#0,"""그럼 히츠기 씨.<br>교류는 여기까지 하도록 하죠."""
st_048020_0330#0,"""애초에 저는 당신들과 동료가 아닙니다.<br>……지금부터는 경쟁입니다."""
st_048020_0340#0,"""저는 아뎀을 죽이기 위해<br>당신들은 멈추기 위해<br>그저 서로의 힘을 다할 뿐."""
st_048020_0350#0,"""하지만 가능하다면 함께 살아남아……<br>언젠가 전력으로 상대해보고 싶군요."""
st_048020_0360#0,"""그럼 <%me> 씨.<br>괜찮으시다면 저를 지구까지<br>호위해주시겠습니까."""
st_048020_0370#0,"""방문객을 호위도 없이<br>쫓아낼만큼 멋없는 분들은<br>아니시겠죠, 아크스는?"""
