name01#0,"""？？？"""
name02#0,"""？？？"""
st_010230_0010#0,"""In all things, all possible outcomes cannot come to pass. One must choose between two alternatives."""
st_010230_0040#0,"""A new Matter Board has been formed. New paths have been opened, as the future shows signs of change."""
st_010230_0050#0,"""Your actions will determine that future. I apologize again for my ambiguous expressions."""
st_010230_0060#0,"""The only thing that I and We can say is that past and future events will become apparent."""
al_010030_0010#0,"""ダーカーって、ほんっとやっかいだよね。<br>本体を消滅させても残ったダーカー因子が<br>生物や兵器を侵食して暴走させるとかさ。"""
al_010030_0020#0,"""よっくもまあ、そんなやっかいなのを<br>作り上げたものだと、正直に思うよ。"""
al_010030_0030#0,"""わたしたちだって、体内のフォトンが<br>ダーカー因子を中和してくれなかったら<br>あっという間に侵食されちゃうんだ。"""
al_010030_0040#0,"""だから、アークス以外は戦えない。<br>フォトンを扱う才能がなければ<br>ダーカーと戦うことは、できない。"""
al_010030_0050#0,"""わたしやギーくん、リーちゃんは<br>その才能がすごかったって話だけど<br>貴方はその比じゃない。"""
al_010030_0060#0,"""凶暴化しかかった龍族の内にある<br>ダーカー因子を吸収して浄化とか<br>……わたしには無理かな。"""
al_010030_0070#0,"""正直、怖いぐらいの能力だよ。<br>でもその力も、シオンが貴方を選んだ<br>理由の一つなんじゃないかな。"""
al_010030_0080#0,"""おかげで、凶暴化するはずだった龍族が<br>正気に戻るという未来に書き換わり<br>アークスと龍族の間に、交流が生まれた。"""
al_010030_0090#0,"""これが未来にどんな変化をもたらすか<br>まだわからないけど、シオンの目的には<br>必要不可欠な道筋、だったんだろうね。"""
